,number,value,datetime_start,datetime_complete,duration,params_lr,params_scheduler_gamma,params_weight_decay,state
1579,1579,0.5981566820276498,2021-02-07 03:58:33.943384,2021-02-07 03:58:50.197583,0 days 00:00:16.254199,0.025263594293870765,0.946581573567929,0.18483933755449047,COMPLETE
1580,1580,0.6193548387096774,2021-02-07 03:58:50.198620,2021-02-07 03:59:01.318825,0 days 00:00:11.120205,0.013452362434794541,0.9525939223637244,0.1451545942617071,COMPLETE
1581,1581,0.6030721966205838,2021-02-07 03:59:01.319847,2021-02-07 03:59:22.451827,0 days 00:00:21.131980,0.027306002802064848,0.9435478953571845,0.1670198977941985,COMPLETE
1582,1582,0.5778801843317972,2021-02-07 03:59:22.452849,2021-02-07 03:59:38.852910,0 days 00:00:16.400061,0.031739100286052764,0.9694835481549435,0.16765265264125243,COMPLETE
1583,1583,0.571121351766513,2021-02-07 03:59:38.853926,2021-02-07 03:59:49.824756,0 days 00:00:10.970830,0.019965556086036878,0.980243117762583,0.14370625580526813,COMPLETE
1584,1584,0.5195084485407067,2021-02-07 03:59:49.825781,2021-02-07 04:00:05.848318,0 days 00:00:16.022537,0.015131000751707516,0.9420488737805205,0.19184772958884647,COMPLETE
1585,1585,0.498310291858679,2021-02-07 04:00:05.849336,2021-02-07 04:00:26.533291,0 days 00:00:20.683955,0.08436995635590104,0.9459226017255229,0.058874197778246984,COMPLETE
1586,1586,0.6,2021-02-07 04:00:26.534304,2021-02-07 04:00:42.601807,0 days 00:00:16.067503,0.030286603312363356,0.9346887195379862,0.17938234022002475,COMPLETE
1587,1587,0.5579109062980031,2021-02-07 04:00:42.602844,2021-02-07 04:00:53.236285,0 days 00:00:10.633441,0.02278262896945514,0.9482374259278136,0.1380048768019134,COMPLETE
1588,1588,0.5477726574500767,2021-02-07 04:00:53.237316,2021-02-07 04:01:08.987732,0 days 00:00:15.750416,0.03256194295534403,0.9404303837623661,0.021629725594673938,COMPLETE
1589,1589,0.480184331797235,2021-02-07 04:01:08.988743,2021-02-07 04:01:19.845433,0 days 00:00:10.856690,0.07201680496668046,0.9436186110322956,0.18729435084053297,COMPLETE
1590,1590,0.6211981566820276,2021-02-07 04:01:19.846444,2021-02-07 04:01:30.938663,0 days 00:00:11.092219,0.02428854816737111,0.9506725948980589,0.1599862058903706,COMPLETE
1591,1591,0.5069124423963134,2021-02-07 04:01:30.939686,2021-02-07 04:01:47.361086,0 days 00:00:16.421400,0.015726439244441493,0.9492907657550976,0.1350682594268131,COMPLETE
1592,1592,0.5210445468509984,2021-02-07 04:01:47.362102,2021-02-07 04:02:03.119959,0 days 00:00:15.757857,0.017678012447163268,0.9510387237243831,0.15365869336028612,COMPLETE
1593,1593,0.5342549923195085,2021-02-07 04:02:03.120993,2021-02-07 04:02:14.081459,0 days 00:00:10.960466,0.019175772124255797,0.9503702437023666,0.148118207002204,COMPLETE
1594,1594,0.5831029185867895,2021-02-07 04:02:14.082485,2021-02-07 04:02:30.242990,0 days 00:00:16.160505,0.01965243444541899,0.9510350794813915,0.15992146636401008,COMPLETE
1595,1595,0.6018433179723502,2021-02-07 04:02:30.244006,2021-02-07 04:02:46.138480,0 days 00:00:15.894474,0.023485888364557863,0.9529825300036343,0.13823582996659353,COMPLETE
1596,1596,0.41751152073732717,2021-02-07 04:02:46.139508,2021-02-07 04:02:56.828403,0 days 00:00:10.688895,0.023628931560986846,0.9529408535248324,0.1292903913646398,COMPLETE
1597,1597,0.5327188940092166,2021-02-07 04:02:56.829419,2021-02-07 04:03:12.885248,0 days 00:00:16.055829,0.02407395371963096,0.9514775551829195,0.1485687293560554,COMPLETE
1598,1598,0.5044546850998464,2021-02-07 04:03:12.886284,2021-02-07 04:03:23.784704,0 days 00:00:10.898420,0.01838325801805272,0.9508636400903882,0.15758616249998939,COMPLETE
1599,1599,0.4924731182795699,2021-02-07 04:03:23.785726,2021-02-07 04:03:34.394019,0 days 00:00:10.608293,0.01475577480945114,0.952088004681909,0.16404105677428052,COMPLETE
1600,1600,0.5499231950844854,2021-02-07 04:03:34.395054,2021-02-07 04:03:50.851460,0 days 00:00:16.456406,0.023203356593625806,0.9527012223640197,0.1531194406638014,COMPLETE
1601,1601,0.5385560675883256,2021-02-07 04:03:50.852488,2021-02-07 04:04:06.648224,0 days 00:00:15.795736,0.02163054031441255,0.9482673921372728,0.14594134926127084,COMPLETE
1602,1602,0.4196620583717358,2021-02-07 04:04:06.649263,2021-02-07 04:04:17.431878,0 days 00:00:10.782615,0.0008956373276844221,0.9512657459761931,0.13991684403584495,COMPLETE
1603,1603,0.5619047619047619,2021-02-07 04:04:17.432909,2021-02-07 04:04:38.717959,0 days 00:00:21.285050,0.016917368156188658,0.9494995356411832,0.16200361067344415,COMPLETE
1604,1604,0.5431643625192012,2021-02-07 04:04:38.719007,2021-02-07 04:04:54.681672,0 days 00:00:15.962665,0.026058655074531943,0.9485987725298812,0.12915579266699354,COMPLETE
1605,1605,0.5837173579109063,2021-02-07 04:04:54.682718,2021-02-07 04:05:15.539063,0 days 00:00:20.856345,0.020257042042610567,0.949966377692649,0.1114324786414494,COMPLETE
1606,1606,0.5342549923195085,2021-02-07 04:05:15.540089,2021-02-07 04:05:31.105123,0 days 00:00:15.565034,0.027691120996345565,0.953803549330655,0.17068296313650505,COMPLETE
1607,1607,0.5370199692780337,2021-02-07 04:05:31.106157,2021-02-07 04:05:47.038660,0 days 00:00:15.932503,0.000553473197529627,0.9493449455229019,0.16979231621978114,COMPLETE
1608,1608,0.5791090629800307,2021-02-07 04:05:47.039686,2021-02-07 04:06:02.441306,0 days 00:00:15.401620,0.0279795245508921,0.9469197674627216,0.16267718185645175,COMPLETE
1609,1609,0.5926267281105991,2021-02-07 04:06:02.442337,2021-02-07 04:06:22.899016,0 days 00:00:20.456679,0.012690241832478005,0.947640380668573,0.15831837269545174,COMPLETE
1610,1610,0.5944700460829493,2021-02-07 04:06:22.900045,2021-02-07 04:06:38.531414,0 days 00:00:15.631369,0.022374283787415072,0.9519018365752892,0.14222498585204366,COMPLETE
1611,1611,0.5643625192012289,2021-02-07 04:06:38.532439,2021-02-07 04:06:49.412845,0 days 00:00:10.880406,0.06545537108324634,0.9501842733058045,0.17387866145189715,COMPLETE
1612,1612,0.5379416282642089,2021-02-07 04:06:49.413879,2021-02-07 04:07:00.491898,0 days 00:00:11.078019,0.08740590429296581,0.9726642986618791,0.15883134202340854,COMPLETE
1613,1613,0.5877112135176651,2021-02-07 04:07:00.492927,2021-02-07 04:07:21.393310,0 days 00:00:20.900383,0.02883297552960039,0.9469250185487176,0.01643781508925671,COMPLETE
1614,1614,0.5658986175115207,2021-02-07 04:07:21.394324,2021-02-07 04:07:37.842246,0 days 00:00:16.447922,0.02577193114845916,0.9486993546744262,0.024344002744190168,COMPLETE
1615,1615,0.5425499231950844,2021-02-07 04:07:37.843281,2021-02-07 04:07:48.740454,0 days 00:00:10.897173,0.031043979554950064,0.9523811686403958,0.11847428425378924,COMPLETE
1616,1616,0.5557603686635945,2021-02-07 04:07:48.741496,2021-02-07 04:07:59.870862,0 days 00:00:11.129366,0.017598048163833382,0.9534414524792292,0.17769618602362894,COMPLETE
1617,1617,0.5394777265745008,2021-02-07 04:07:59.871899,2021-02-07 04:08:10.976528,0 days 00:00:11.104629,0.02260313020059535,0.9468728545323059,0.19863133391721158,COMPLETE
1618,1618,0.4599078341013825,2021-02-07 04:08:10.977557,2021-02-07 04:08:32.085414,0 days 00:00:21.107857,0.011345547915482056,0.9667689338864004,0.09417176258770345,COMPLETE
1619,1619,0.5831029185867895,2021-02-07 04:08:32.086448,2021-02-07 04:08:42.862465,0 days 00:00:10.776017,0.05914608911440194,0.9335756725039961,0.15044610438351586,COMPLETE
1620,1620,0.5947772657450077,2021-02-07 04:08:42.863523,2021-02-07 04:08:59.086729,0 days 00:00:16.223206,0.030025579743906156,0.9488463636591372,0.022975512079917732,COMPLETE
1621,1621,0.514900153609831,2021-02-07 04:08:59.087766,2021-02-07 04:09:14.803103,0 days 00:00:15.715337,0.024841165310280307,0.9454478679563816,0.07914636225859221,COMPLETE
1622,1622,0.6009216589861751,2021-02-07 04:09:14.804135,2021-02-07 04:09:25.624834,0 days 00:00:10.820699,0.03323228881712429,0.9691568486562134,0.02889770575818791,COMPLETE
1623,1623,0.595084485407066,2021-02-07 04:09:25.625863,2021-02-07 04:09:41.196331,0 days 00:00:15.570468,0.06752447155203262,0.9649759392638714,0.14989683976068158,COMPLETE
1624,1624,0.6046082949308755,2021-02-07 04:09:41.197376,2021-02-07 04:09:52.077326,0 days 00:00:10.879950,0.0196822595204999,0.9481321672734936,0.17008226557362294,COMPLETE
1625,1625,0.5956989247311828,2021-02-07 04:09:52.078359,2021-02-07 04:10:08.215930,0 days 00:00:16.137571,0.027515142641445375,0.950941562822709,0.020723553594797998,COMPLETE
1626,1626,0.490937019969278,2021-02-07 04:10:08.216955,2021-02-07 04:10:18.798996,0 days 00:00:10.582041,0.03371545528244829,0.9453331912111947,0.019286818302013314,COMPLETE
1627,1627,0.5333333333333333,2021-02-07 04:10:18.800020,2021-02-07 04:10:29.440879,0 days 00:00:10.640859,0.026282661508415985,0.9470714830930097,0.33615047182001806,COMPLETE
1628,1628,0.5852534562211982,2021-02-07 04:10:29.441917,2021-02-07 04:10:40.465702,0 days 00:00:11.023785,0.05506100197453113,0.9501376850910669,0.1381994460422578,COMPLETE
1629,1629,0.5649769585253456,2021-02-07 04:10:40.466764,2021-02-07 04:10:51.133092,0 days 00:00:10.666328,0.08500585044311379,0.935461831108021,0.17810217847630028,COMPLETE
1630,1630,0.5877112135176651,2021-02-07 04:10:51.134128,2021-02-07 04:11:12.388573,0 days 00:00:21.254445,0.021859639058430674,0.9454822359566939,0.014443236548636162,COMPLETE
1631,1631,0.48632872503840247,2021-02-07 04:11:12.389612,2021-02-07 04:11:28.597446,0 days 00:00:16.207834,0.04817692429903012,0.9537775382949437,0.032619170999156066,COMPLETE
1632,1632,0.5960061443932412,2021-02-07 04:11:28.598473,2021-02-07 04:11:39.522678,0 days 00:00:10.924205,0.035155065156452614,0.9519255262974603,0.20675783518586258,COMPLETE
1633,1633,0.44608294930875575,2021-02-07 04:11:39.523717,2021-02-07 04:11:50.220475,0 days 00:00:10.696758,0.06902803149445108,0.9326942032071145,0.15189761982279945,COMPLETE
1634,1634,0.5655913978494623,2021-02-07 04:11:50.221518,2021-02-07 04:12:01.437252,0 days 00:00:11.215734,0.015388458088355877,0.9489345487624734,0.06880269464775529,COMPLETE
1635,1635,0.5910906298003072,2021-02-07 04:12:01.438296,2021-02-07 04:12:17.690417,0 days 00:00:16.252121,0.030932827657867326,0.9763268625710889,0.01790729301258475,COMPLETE
1636,1636,0.6110599078341014,2021-02-07 04:12:17.691466,2021-02-07 04:12:33.729864,0 days 00:00:16.038398,0.05807195075225487,0.9467668233118054,0.1692657645020648,COMPLETE
1637,1637,0.5883256528417818,2021-02-07 04:12:33.730906,2021-02-07 04:12:49.994087,0 days 00:00:16.263181,0.040881029251810044,0.9356211179018338,0.15479790278970423,COMPLETE
1638,1638,0.5683563748079877,2021-02-07 04:12:49.995132,2021-02-07 04:13:00.772888,0 days 00:00:10.777756,0.028410218437209644,0.9441900824715939,0.12162741785035146,COMPLETE
1639,1639,0.584331797235023,2021-02-07 04:13:00.773911,2021-02-07 04:13:21.539812,0 days 00:00:20.765901,0.023070375986796343,0.9075020575470806,0.19241370569188648,COMPLETE
1640,1640,0.5665130568356375,2021-02-07 04:13:21.540855,2021-02-07 04:13:32.184771,0 days 00:00:10.643916,0.04437868553646695,0.9373864104349038,0.1754201606840806,COMPLETE
1641,1641,0.5708141321044546,2021-02-07 04:13:32.185819,2021-02-07 04:13:42.888273,0 days 00:00:10.702454,0.034872092477171296,0.947485492203398,0.25731350065071307,COMPLETE
1642,1642,0.5155145929339477,2021-02-07 04:13:42.889308,2021-02-07 04:13:58.504446,0 days 00:00:15.615138,0.020050472720146404,0.9440726138503089,0.010324156872251246,COMPLETE
1643,1643,0.570199692780338,2021-02-07 04:13:58.505469,2021-02-07 04:14:09.605751,0 days 00:00:11.100282,0.05460384101373221,0.9506775818172412,0.18133451398813932,COMPLETE
1644,1644,0.6236559139784946,2021-02-07 04:14:09.606794,2021-02-07 04:14:25.437918,0 days 00:00:15.831124,0.07224177064803791,0.9385718188641013,0.16150004773327986,COMPLETE
1645,1645,0.5321044546850998,2021-02-07 04:14:25.438971,2021-02-07 04:14:46.385300,0 days 00:00:20.946329,0.07005427985155484,0.9359717524054241,0.13950443695613804,COMPLETE
1646,1646,0.5766513056835637,2021-02-07 04:14:46.386341,2021-02-07 04:15:02.844325,0 days 00:00:16.457984,0.09124121972565763,0.9342175033581096,0.1456597645551939,COMPLETE
1647,1647,0.5081413210445469,2021-02-07 04:15:02.845369,2021-02-07 04:15:14.041487,0 days 00:00:11.196118,0.09960164903984187,0.936925523125026,0.15290277966837876,COMPLETE
1648,1648,0.5124423963133641,2021-02-07 04:15:14.042528,2021-02-07 04:15:24.865986,0 days 00:00:10.823458,0.08361881980118883,0.9326149260542926,0.14556318149130706,COMPLETE
1649,1649,0.5880184331797235,2021-02-07 04:15:24.867041,2021-02-07 04:15:35.827957,0 days 00:00:10.960916,0.09354757016748498,0.9341005287495874,0.13938434298547772,COMPLETE
1650,1650,0.5542242703533026,2021-02-07 04:15:35.828999,2021-02-07 04:15:47.074262,0 days 00:00:11.245263,0.0780012756599821,0.9379668098958863,0.12633484248601318,COMPLETE
1651,1651,0.5981566820276498,2021-02-07 04:15:47.075323,2021-02-07 04:16:03.064316,0 days 00:00:15.988993,0.07846113548476165,0.9358704273123069,0.1618883913944923,COMPLETE
1652,1652,0.5984639016897081,2021-02-07 04:16:03.065359,2021-02-07 04:16:13.937340,0 days 00:00:10.871981,0.0660373904675891,0.9540950609796002,0.13585030992373376,COMPLETE
1653,1653,0.5705069124423963,2021-02-07 04:16:13.938383,2021-02-07 04:16:30.089505,0 days 00:00:16.151122,0.09403344123086721,0.9647331191728038,0.1648055637045565,COMPLETE
1654,1654,0.5554531490015361,2021-02-07 04:16:30.090549,2021-02-07 04:16:41.048629,0 days 00:00:10.958080,0.09959587807587468,0.9393982665824769,0.1574918910543958,COMPLETE
1655,1655,0.5136712749615976,2021-02-07 04:16:41.049670,2021-02-07 04:17:06.955103,0 days 00:00:25.905433,0.07355202554513951,0.9374937228177498,0.1512062610734157,COMPLETE
1656,1656,0.5121351766513057,2021-02-07 04:17:06.956140,2021-02-07 04:17:17.843573,0 days 00:00:10.887433,0.08710060505577223,0.9740259648682352,0.1290210703936121,COMPLETE
1657,1657,0.5858678955453149,2021-02-07 04:17:17.844609,2021-02-07 04:17:28.704352,0 days 00:00:10.859743,0.07430350827529231,0.9712328005016411,0.1612135549505314,COMPLETE
1658,1658,0.4817204301075269,2021-02-07 04:17:28.705403,2021-02-07 04:17:39.579709,0 days 00:00:10.874306,0.07041492317245515,0.9492057960034479,0.14270118358012313,COMPLETE
1659,1659,0.5308755760368664,2021-02-07 04:17:39.580757,2021-02-07 04:17:50.642924,0 days 00:00:11.062167,0.06100100016493605,0.9363454563429682,0.159409807833479,COMPLETE
1660,1660,0.45806451612903226,2021-02-07 04:17:50.643965,2021-02-07 04:18:01.808867,0 days 00:00:11.164902,0.016856432024324384,0.9513162726350781,0.32952786116746446,COMPLETE
1661,1661,0.5155145929339477,2021-02-07 04:18:01.809911,2021-02-07 04:18:12.564269,0 days 00:00:10.754358,0.06646875930944246,0.9388049167699082,0.0364297699421875,COMPLETE
1662,1662,0.5333333333333333,2021-02-07 04:18:12.565313,2021-02-07 04:18:23.391449,0 days 00:00:10.826136,0.09916367407456773,0.9484042362291933,0.2915237030145769,COMPLETE
1663,1663,0.5241167434715822,2021-02-07 04:18:23.392491,2021-02-07 04:18:39.559047,0 days 00:00:16.166556,0.01995079414021687,0.9524759535307084,0.16920641904921543,COMPLETE
1664,1664,0.5078341013824885,2021-02-07 04:18:39.560103,2021-02-07 04:19:00.569340,0 days 00:00:21.009237,0.05965783788039817,0.9387882502380924,0.1548516571825069,COMPLETE
1665,1665,0.5588325652841782,2021-02-07 04:19:00.570398,2021-02-07 04:19:16.478392,0 days 00:00:15.907994,0.024167951652783317,0.9337293914429411,0.313139909994264,COMPLETE
1666,1666,0.6129032258064516,2021-02-07 04:19:16.479459,2021-02-07 04:19:27.088300,0 days 00:00:10.608841,0.08645872251681122,0.9466767465609712,0.28732503987275343,COMPLETE
1667,1667,0.5105990783410138,2021-02-07 04:19:27.089355,2021-02-07 04:19:42.896819,0 days 00:00:15.807464,0.05365823411802499,0.9499400794965817,0.14328692402586404,COMPLETE
1668,1668,0.565284178187404,2021-02-07 04:19:42.897876,2021-02-07 04:19:58.815615,0 days 00:00:15.917739,0.017634109156463226,0.9667545093358834,0.1692294401680753,COMPLETE
1669,1669,0.4890937019969278,2021-02-07 04:19:58.816674,2021-02-07 04:20:09.672484,0 days 00:00:10.855810,0.02860159021955794,0.9374864083830289,0.2678956032360746,COMPLETE
1670,1670,0.5410138248847927,2021-02-07 04:20:09.673535,2021-02-07 04:20:20.362826,0 days 00:00:10.689291,0.036912645434062516,0.9686704882132596,0.05654296005238222,COMPLETE
1671,1671,0.5886328725038402,2021-02-07 04:20:20.363877,2021-02-07 04:20:41.177755,0 days 00:00:20.813878,0.023421753824271887,0.9398309224430661,0.011351917542613011,COMPLETE
1672,1672,0.5877112135176651,2021-02-07 04:20:41.178818,2021-02-07 04:20:52.121202,0 days 00:00:10.942384,0.07880884553895079,0.9546594839351845,0.2989185723117012,COMPLETE
1673,1673,0.567741935483871,2021-02-07 04:20:52.122262,2021-02-07 04:21:08.396287,0 days 00:00:16.274025,0.04941631806305435,0.9630456106435454,0.13757696315940957,COMPLETE
1674,1674,0.5941628264208909,2021-02-07 04:21:08.397327,2021-02-07 04:21:24.234193,0 days 00:00:15.836866,0.06295673835988125,0.9348894561340636,0.026578377282000343,COMPLETE
1675,1675,0.5557603686635945,2021-02-07 04:21:24.235252,2021-02-07 04:21:40.101775,0 days 00:00:15.866523,0.039874874946932815,0.9461350047973306,0.16118808377151225,COMPLETE
1676,1676,0.5090629800307219,2021-02-07 04:21:40.102847,2021-02-07 04:21:50.872112,0 days 00:00:10.769265,0.028523443553400942,0.9487391805887965,0.06338740414630042,COMPLETE
1677,1677,0.517357910906298,2021-02-07 04:21:50.873158,2021-02-07 04:22:02.176045,0 days 00:00:11.302887,0.013904648430691198,0.9363986326415307,0.3527280576535954,COMPLETE
1678,1678,0.5609831029185868,2021-02-07 04:22:02.177099,2021-02-07 04:22:18.513768,0 days 00:00:16.336669,0.02012157719058851,0.9384464876174479,0.26875515607414696,COMPLETE
1679,1679,0.5164362519201229,2021-02-07 04:22:18.514835,2021-02-07 04:22:29.528465,0 days 00:00:11.013630,0.04889293102454941,0.9788813735976625,0.17856107483593672,COMPLETE
1680,1680,0.5053763440860215,2021-02-07 04:22:29.529527,2021-02-07 04:22:45.357360,0 days 00:00:15.827833,1.0125505140149098e-05,0.9450722836868078,0.2559295714311268,COMPLETE
1681,1681,0.5938556067588325,2021-02-07 04:22:45.358419,2021-02-07 04:23:01.589098,0 days 00:00:16.230679,0.034883894434789835,0.9518127821817965,0.30923208036096633,COMPLETE
1682,1682,0.591705069124424,2021-02-07 04:23:01.590151,2021-02-07 04:23:12.559275,0 days 00:00:10.969124,0.059895832867572406,0.9478549226172092,0.07518786252445374,COMPLETE
1683,1683,0.5293394777265745,2021-02-07 04:23:12.560326,2021-02-07 04:23:23.689573,0 days 00:00:11.129247,0.025856701178199697,0.9421996999346153,0.015507912454257866,COMPLETE
1684,1684,0.5615975422427035,2021-02-07 04:23:23.690644,2021-02-07 04:23:34.718319,0 days 00:00:11.027675,0.0403458240254689,0.9406495951991621,0.15057752052599818,COMPLETE
1685,1685,0.5920122887864824,2021-02-07 04:23:34.719386,2021-02-07 04:23:45.722117,0 days 00:00:11.002731,0.030816703864365046,0.9500527884144998,0.17046444042438963,COMPLETE
1686,1686,0.4466973886328725,2021-02-07 04:23:45.723200,2021-02-07 04:24:02.071640,0 days 00:00:16.348440,0.007244604029017247,0.9646399576003,0.019626677245160217,COMPLETE
1687,1687,0.5837173579109063,2021-02-07 04:24:02.072693,2021-02-07 04:24:18.015608,0 days 00:00:15.942915,0.07551632114416651,0.9320403141225252,0.27958757620060587,COMPLETE
1688,1688,0.5726574500768049,2021-02-07 04:24:18.016673,2021-02-07 04:24:33.724641,0 days 00:00:15.707968,0.04628003978092487,0.9364036122362368,0.1263206619170454,COMPLETE
1689,1689,0.5929339477726574,2021-02-07 04:24:33.725694,2021-02-07 04:24:44.713541,0 days 00:00:10.987847,0.025764532616292496,0.9450788176588046,0.2536449456853815,COMPLETE
1690,1690,0.6153609831029185,2021-02-07 04:24:44.714600,2021-02-07 04:24:55.669101,0 days 00:00:10.954501,0.05657348568777549,0.9391384253043186,0.08638124516386292,COMPLETE
1691,1691,0.4534562211981567,2021-02-07 04:24:55.670157,2021-02-07 04:25:16.884486,0 days 00:00:21.214329,0.004184100763519435,0.9530581003786697,0.1869507366320046,COMPLETE
1692,1692,0.5858678955453149,2021-02-07 04:25:16.885549,2021-02-07 04:25:27.942748,0 days 00:00:11.057199,0.035425582461123935,0.9428954624549366,0.32390612341564023,COMPLETE
1693,1693,0.5726574500768049,2021-02-07 04:25:27.943811,2021-02-07 04:25:38.823110,0 days 00:00:10.879299,0.017013201788244878,0.9464959454348763,0.28475582409642225,COMPLETE
1694,1694,0.5766513056835637,2021-02-07 04:25:38.824174,2021-02-07 04:25:55.122359,0 days 00:00:16.298185,0.04475301312499449,0.9404169551899141,0.1505467630184122,COMPLETE
1695,1695,0.4875576036866359,2021-02-07 04:25:55.123430,2021-02-07 04:26:11.296833,0 days 00:00:16.173403,0.02195581899161574,0.9347519794395036,0.16165463357400225,COMPLETE
1696,1696,0.5130568356374808,2021-02-07 04:26:11.297899,2021-02-07 04:26:22.504623,0 days 00:00:11.206724,0.029961342249597425,0.9480489296057597,0.09970324140989685,COMPLETE
1697,1697,0.6039938556067588,2021-02-07 04:26:22.505682,2021-02-07 04:26:43.568276,0 days 00:00:21.062594,0.06815095810308676,0.9435695163269834,0.24364233080113928,COMPLETE
1698,1698,0.5953917050691244,2021-02-07 04:26:43.569336,2021-02-07 04:27:04.413941,0 days 00:00:20.844605,0.03749650114255132,0.9376918930895699,0.17545150671692805,COMPLETE
1699,1699,0.6043010752688172,2021-02-07 04:27:04.415005,2021-02-07 04:27:20.415949,0 days 00:00:16.000944,0.05142219588086936,0.9504839765718401,0.27244301762467593,COMPLETE
1700,1700,0.5956989247311828,2021-02-07 04:27:20.417017,2021-02-07 04:27:31.487296,0 days 00:00:11.070279,0.02501310375778434,0.9417855297336021,0.021429681203673445,COMPLETE
1701,1701,0.480184331797235,2021-02-07 04:27:31.488357,2021-02-07 04:27:42.201785,0 days 00:00:10.713428,0.08336341015882286,0.9673619921328556,0.3028788569552294,COMPLETE
1702,1702,0.5720430107526882,2021-02-07 04:27:42.202867,2021-02-07 04:27:53.206163,0 days 00:00:11.003296,0.04112313055249872,0.9389211832377643,0.13845853941500402,COMPLETE
1703,1703,0.5259600614439324,2021-02-07 04:27:53.207228,2021-02-07 04:28:14.098041,0 days 00:00:20.890813,0.05897598884492887,0.9548057649609031,0.03877847913361917,COMPLETE
1704,1704,0.6055299539170507,2021-02-07 04:28:14.099119,2021-02-07 04:28:24.940626,0 days 00:00:10.841507,0.033065665548079215,0.9457425519699783,0.18588055886711868,COMPLETE
1705,1705,0.5741935483870968,2021-02-07 04:28:24.941685,2021-02-07 04:28:41.060056,0 days 00:00:16.118371,0.02225201960378069,0.9364645297330716,0.3979277709160331,COMPLETE
1706,1706,0.5576036866359447,2021-02-07 04:28:41.061115,2021-02-07 04:28:56.989764,0 days 00:00:15.928649,0.031204684628909324,0.947463127106904,0.2564188906576976,COMPLETE
1707,1707,0.5824884792626728,2021-02-07 04:28:56.990831,2021-02-07 04:29:07.936345,0 days 00:00:10.945514,0.0014452612737566918,0.9494518540796214,0.01716648548546304,COMPLETE
1708,1708,0.5348694316436252,2021-02-07 04:29:07.937409,2021-02-07 04:29:23.901419,0 days 00:00:15.964010,0.0700939465843101,0.9524363968248561,0.16591617733561043,COMPLETE
1709,1709,0.5996927803379416,2021-02-07 04:29:23.902487,2021-02-07 04:29:34.653480,0 days 00:00:10.750993,0.01932734804022804,0.9700454054358055,0.23644063590710557,COMPLETE
1710,1710,0.5705069124423963,2021-02-07 04:29:34.654549,2021-02-07 04:29:50.726820,0 days 00:00:16.072271,0.04919369133087224,0.9441368291194312,0.28661821227235224,COMPLETE
1711,1711,0.5778801843317972,2021-02-07 04:29:50.727897,2021-02-07 04:30:01.710310,0 days 00:00:10.982413,0.04251839694833959,0.9403390883392791,0.1122079690366867,COMPLETE
1712,1712,0.5993855606758832,2021-02-07 04:30:01.711539,2021-02-07 04:30:17.860506,0 days 00:00:16.148967,0.02685038519515259,0.9627764955822115,0.25733270586882334,COMPLETE
1713,1713,0.5880184331797235,2021-02-07 04:30:17.861571,2021-02-07 04:30:28.698206,0 days 00:00:10.836635,0.09923523008923632,0.9349756770150015,0.13283457615605163,COMPLETE
1714,1714,0.6089093701996928,2021-02-07 04:30:28.699286,2021-02-07 04:30:39.492873,0 days 00:00:10.793587,0.06191796871960472,0.9424138064304324,0.14813265888452218,COMPLETE
1715,1715,0.6098310291858678,2021-02-07 04:30:39.493945,2021-02-07 04:30:55.282554,0 days 00:00:15.788609,0.0401548043501373,0.9382038218698603,0.3307331475376489,COMPLETE
1716,1716,0.5824884792626728,2021-02-07 04:30:55.283637,2021-02-07 04:31:16.027626,0 days 00:00:20.743989,0.09852083724841706,0.9455587022546084,0.18701379459261833,COMPLETE
1717,1717,0.5772657450076805,2021-02-07 04:31:16.028703,2021-02-07 04:31:26.989928,0 days 00:00:10.961225,0.051894546709121414,0.9397408237119939,0.23363175167255232,COMPLETE
1718,1718,0.4789554531490015,2021-02-07 04:31:26.991014,2021-02-07 04:31:38.084832,0 days 00:00:11.093818,0.01531337185307969,0.9472738039376468,0.16281154438981826,COMPLETE
1719,1719,0.5403993855606759,2021-02-07 04:31:38.085907,2021-02-07 04:31:49.191519,0 days 00:00:11.105612,0.034252512798332635,0.9505816289101859,0.28081001176522574,COMPLETE
1720,1720,0.5904761904761905,2021-02-07 04:31:49.192592,2021-02-07 04:32:04.852439,0 days 00:00:15.659847,0.02885484784723309,0.9437339096684655,0.15470615465856397,COMPLETE
1721,1721,0.5923195084485408,2021-02-07 04:32:04.853499,2021-02-07 04:32:20.940068,0 days 00:00:16.086569,0.022224046564198657,0.9374272298453704,0.17467173498118024,COMPLETE
1722,1722,0.5956989247311828,2021-02-07 04:32:20.941160,2021-02-07 04:32:31.658977,0 days 00:00:10.717817,0.0713694223240807,0.9417102841006059,0.2191858453892715,COMPLETE
1723,1723,0.5360983102918587,2021-02-07 04:32:31.660053,2021-02-07 04:32:47.489259,0 days 00:00:15.829206,0.05658658236165878,0.9661887624703949,0.30876065234425126,COMPLETE
1724,1724,0.5920122887864824,2021-02-07 04:32:47.490331,2021-02-07 04:33:03.515002,0 days 00:00:16.024671,0.036653382823592456,0.947964395921997,0.2609300536100271,COMPLETE
1725,1725,0.6079877112135177,2021-02-07 04:33:03.516072,2021-02-07 04:33:14.532223,0 days 00:00:11.016151,0.04547029090407453,0.9516123777208484,0.24412331545121196,COMPLETE
1726,1726,0.522273425499232,2021-02-07 04:33:14.533291,2021-02-07 04:33:25.434588,0 days 00:00:10.901297,0.025379395531502577,0.9543103080676898,0.01835678660442851,COMPLETE
