,number,value,datetime_start,datetime_complete,duration,params_lr,params_nl2,params_num_ct,params_scheduler_gamma,params_sigma2,params_weight_decay,state
3482,3482,0.37357910906298003,2021-02-08 23:35:44.583851,2021-02-08 23:35:55.887030,0 days 00:00:11.303179,0.0001139398245366203,9,8,0.9438879635422979,18,0.03732193699681163,COMPLETE
3483,3483,0.5477726574500767,2021-02-08 23:35:55.888955,2021-02-08 23:36:21.603010,0 days 00:00:25.714055,2.7169614964596685e-05,7,2,0.9516058647596668,18,0.025987833816647647,COMPLETE
3484,3484,,2021-02-08 23:36:21.604932,2021-02-08 23:36:22.324374,0 days 00:00:00.719442,0.004083634490900034,11,0,0.9536766956040608,20,0.09406475302733756,FAIL
3485,3485,,2021-02-08 23:36:22.326747,2021-02-08 23:36:22.999052,0 days 00:00:00.672305,1.5986595051619648e-05,11,0,0.9563497906337874,20,0.3595297314867198,FAIL
3486,3486,,2021-02-08 23:36:23.000340,2021-02-08 23:36:23.679941,0 days 00:00:00.679601,0.02796150541119978,11,0,0.9589314771910287,20,0.03027179764394715,FAIL
3487,3487,,2021-02-08 23:36:23.682151,2021-02-08 23:36:24.371901,0 days 00:00:00.689750,9.027562923090501e-05,11,0,0.9556387033764696,20,0.09807694931124201,FAIL
3488,3488,,2021-02-08 23:36:24.373200,2021-02-08 23:36:25.039321,0 days 00:00:00.666121,0.029276332966378965,11,0,0.9559623277197149,20,0.35719676039495335,FAIL
3489,3489,0.5201228878648233,2021-02-08 23:36:25.040675,2021-02-08 23:36:46.584984,0 days 00:00:21.544309,0.0005878135420172648,11,6,0.955543579309341,20,0.030693993325850995,COMPLETE
3490,3490,0.48325652841781874,2021-02-08 23:36:46.586936,2021-02-08 23:36:57.876712,0 days 00:00:11.289776,1.596405102269666e-05,9,8,0.9534034986244726,18,0.012748509056968347,COMPLETE
3491,3491,,2021-02-08 23:36:57.878668,2021-02-08 23:36:58.575803,0 days 00:00:00.697135,9.072890484759938e-05,7,0,0.9590698278839893,20,0.02091513492391102,FAIL
3492,3492,,2021-02-08 23:36:58.578090,2021-02-08 23:36:59.260723,0 days 00:00:00.682633,9.232672688556148e-05,7,0,0.9595590016197674,20,0.32206670911357643,FAIL
3493,3493,0.47434715821812595,2021-02-08 23:36:59.263031,2021-02-08 23:37:09.600680,0 days 00:00:10.337649,8.374909635965623e-05,7,2,0.9592998364202291,20,0.33806532344663354,COMPLETE
3494,3494,0.5397849462365591,2021-02-08 23:37:09.602642,2021-02-08 23:37:31.903303,0 days 00:00:22.300661,1.9778633319087924e-05,11,8,0.9038317853230053,18,0.027949071703129314,COMPLETE
3495,3495,0.5400921658986175,2021-02-08 23:37:31.905257,2021-02-08 23:37:42.794039,0 days 00:00:10.888782,0.03004879777470191,15,6,0.9624096303960669,20,0.021737259432291316,COMPLETE
3496,3496,0.39078341013824885,2021-02-08 23:37:42.796012,2021-02-08 23:37:53.698548,0 days 00:00:10.902536,0.00014143853563354408,9,2,0.956842656304243,14,0.040873960018600115,COMPLETE
3497,3497,0.3827956989247312,2021-02-08 23:37:53.700513,2021-02-08 23:38:10.006034,0 days 00:00:16.305521,0.00012330295808322172,7,6,0.958443977529534,18,0.09654748555987143,COMPLETE
3498,3498,0.38525345622119817,2021-02-08 23:38:10.007970,2021-02-08 23:38:20.942712,0 days 00:00:10.934742,0.00010561942893944407,17,2,0.9475484179811798,18,0.013656400104737433,COMPLETE
3499,3499,,2021-02-08 23:38:20.944645,2021-02-08 23:38:21.645902,0 days 00:00:00.701257,1.2542092590072502e-05,11,0,0.9607879919542996,20,0.2620034219258136,FAIL
3500,3500,,2021-02-08 23:38:21.648226,2021-02-08 23:38:22.371970,0 days 00:00:00.723744,0.004365712830019578,11,0,0.9641089370455707,20,0.03507091665240536,FAIL
3501,3501,0.5837173579109063,2021-02-08 23:38:22.374259,2021-02-08 23:38:33.409156,0 days 00:00:11.034897,0.036166347552629236,11,6,0.9548293651471145,20,0.04430544827145546,COMPLETE
3502,3502,0.5867895545314901,2021-02-08 23:38:33.411113,2021-02-08 23:38:44.736273,0 days 00:00:11.325160,1.1878791098265745e-05,7,8,0.9639854692262051,18,0.011406369957974592,COMPLETE
3503,3503,,2021-02-08 23:38:44.738269,2021-02-08 23:38:45.443973,0 days 00:00:00.705704,0.001056353248787279,9,0,0.961150935713391,16,0.03508952009067697,FAIL
3504,3504,,2021-02-08 23:38:45.445309,2021-02-08 23:38:46.118745,0 days 00:00:00.673436,0.0010425962477373825,9,0,0.9000665740352357,16,0.03506836729638564,FAIL
3505,3505,0.4715821812596006,2021-02-08 23:38:46.121083,2021-02-08 23:38:57.115613,0 days 00:00:10.994530,0.004327397491915194,9,8,0.9609951921469547,16,0.03502887632355003,COMPLETE
3506,3506,0.5443932411674347,2021-02-08 23:38:57.117560,2021-02-08 23:39:12.415257,0 days 00:00:15.297697,0.016911361502853186,15,2,0.9722119259793834,20,0.023343408652028396,COMPLETE
3507,3507,0.48141321044546853,2021-02-08 23:39:12.417219,2021-02-08 23:40:01.516779,0 days 00:00:49.099560,0.000512458258076865,11,10,0.9507773102509551,20,0.2620321961815386,COMPLETE
3508,3508,0.6264208909370199,2021-02-08 23:40:01.518756,2021-02-08 23:40:12.574876,0 days 00:00:11.056120,0.006667657241739698,7,6,0.9001161749939128,16,0.03129280332456506,COMPLETE
3509,3509,,2021-02-08 23:40:12.576823,2021-02-08 23:40:13.263137,0 days 00:00:00.686314,0.0010129613278629871,11,0,0.9014121836960964,16,0.03224940617355987,FAIL
3510,3510,0.5523809523809524,2021-02-08 23:40:13.264464,2021-02-08 23:40:24.493569,0 days 00:00:11.229105,0.008177052749966203,11,6,0.9005830064834627,16,0.0369555468278896,COMPLETE
3511,3511,0.5290322580645161,2021-02-08 23:40:24.495553,2021-02-08 23:40:35.849730,0 days 00:00:11.354177,0.018364762998190662,9,6,0.9000498366798709,16,0.033651440467824256,COMPLETE
3512,3512,,2021-02-08 23:40:35.851693,2021-02-08 23:40:36.539293,0 days 00:00:00.687600,0.006035506647124216,7,0,0.9052788167781387,16,0.02957997682611443,FAIL
3513,3513,0.5877112135176651,2021-02-08 23:40:36.540730,2021-02-08 23:40:52.457358,0 days 00:00:15.916628,0.009501305570420825,7,6,0.9020655037046735,16,0.02873083422349358,COMPLETE
3514,3514,,2021-02-08 23:40:52.459317,2021-02-08 23:40:53.153313,0 days 00:00:00.693996,0.012325666075967436,17,0,0.905688798159507,16,0.03193266507901545,FAIL
3515,3515,0.556989247311828,2021-02-08 23:40:53.154646,2021-02-08 23:41:29.334227,0 days 00:00:36.179581,0.006553229205993517,5,6,0.9056592595429648,16,0.03805989127687436,COMPLETE
3516,3516,0.595084485407066,2021-02-08 23:41:29.336186,2021-02-08 23:41:45.819427,0 days 00:00:16.483241,0.002328172262708236,7,6,0.902728390486304,16,0.031365625475462997,COMPLETE
3517,3517,,2021-02-08 23:41:45.821391,2021-02-08 23:41:46.505990,0 days 00:00:00.684599,0.003069586066456455,17,0,0.9833312184081933,16,0.10857056445647031,FAIL
3518,3518,0.5778801843317972,2021-02-08 23:41:46.508327,2021-02-08 23:41:57.308524,0 days 00:00:10.800197,0.004034747970545229,17,6,0.9070199896617306,16,0.014235160943454306,COMPLETE
3519,3519,0.5566820276497696,2021-02-08 23:41:57.310472,2021-02-08 23:42:08.037953,0 days 00:00:10.727481,0.02415723764284377,7,6,0.9103155872030272,16,0.026634356208609728,COMPLETE
3520,3520,,2021-02-08 23:42:08.039921,2021-02-08 23:42:08.869300,0 days 00:00:00.829379,0.0031072090749616056,7,0,0.9687677233436799,16,0.03029105532702592,FAIL
3521,3521,0.5127496159754225,2021-02-08 23:42:08.871643,2021-02-08 23:42:19.940151,0 days 00:00:11.068508,7.16000720148654e-05,7,6,0.9599779376708568,16,0.025317313425469907,COMPLETE
3522,3522,0.5192012288786483,2021-02-08 23:42:19.942099,2021-02-08 23:42:30.785988,0 days 00:00:10.843889,0.013338122650377093,11,6,0.983538696962284,16,0.03489120227122818,COMPLETE
3523,3523,0.5127496159754225,2021-02-08 23:42:30.787929,2021-02-08 23:42:56.086349,0 days 00:00:25.298420,0.002949404489376673,9,2,0.9042580574048666,14,0.029427197059122615,COMPLETE
3524,3524,,2021-02-08 23:42:56.088322,2021-02-08 23:42:56.766273,0 days 00:00:00.677951,0.0033350641171236805,11,0,0.9682296187812746,18,0.031204441923119455,FAIL
3525,3525,,2021-02-08 23:42:56.767672,2021-02-08 23:42:57.569029,0 days 00:00:00.801357,0.0010826530983131172,11,0,0.9747980645031099,18,0.03170705285720374,FAIL
3526,3526,0.5259600614439324,2021-02-08 23:42:57.571372,2021-02-08 23:43:08.574414,0 days 00:00:11.003042,0.005644491368118639,11,2,0.9579504368513327,18,0.03114927050543077,COMPLETE
3527,3527,0.47772657450076805,2021-02-08 23:43:08.576403,2021-02-08 23:43:19.826249,0 days 00:00:11.249846,0.0010920156394546962,11,8,0.9002966817727308,20,0.027928962128158975,COMPLETE
3528,3528,0.538863287250384,2021-02-08 23:43:19.829278,2021-02-08 23:43:35.908211,0 days 00:00:16.078933,0.07103603741625346,7,6,0.9682267384952105,16,0.10998699836761666,COMPLETE
3529,3529,,2021-02-08 23:43:35.910242,2021-02-08 23:43:36.602363,0 days 00:00:00.692121,4.477573876497032e-05,7,0,0.9631232921324206,18,0.02086289411243657,FAIL
3530,3530,0.4202764976958525,2021-02-08 23:43:36.604649,2021-02-08 23:43:47.749071,0 days 00:00:11.144422,9.331326985679868e-05,7,6,0.9565791326705223,18,0.020185123109304773,COMPLETE
3531,3531,0.5907834101382489,2021-02-08 23:43:47.751032,2021-02-08 23:43:59.085833,0 days 00:00:11.334801,0.001005508815966946,9,6,0.963439371063654,16,0.18404104158008364,COMPLETE
3532,3532,,2021-02-08 23:43:59.087793,2021-02-08 23:43:59.776574,0 days 00:00:00.688781,0.0035457144829423785,17,0,0.9493255328279481,16,0.4490370624444003,FAIL
3533,3533,,2021-02-08 23:43:59.778921,2021-02-08 23:44:00.463027,0 days 00:00:00.684106,1.3962799888942484e-05,17,0,0.965535860118809,16,0.15431717022374,FAIL
3534,3534,,2021-02-08 23:44:00.464386,2021-02-08 23:44:01.149833,0 days 00:00:00.685447,0.0031093892327578583,17,0,0.9656095581452292,16,0.03901115370665698,FAIL
3535,3535,0.5852534562211982,2021-02-08 23:44:01.151163,2021-02-08 23:44:27.078413,0 days 00:00:25.927250,0.0007433139899522073,17,2,0.965193396754121,16,0.039053390444949924,COMPLETE
3536,3536,0.5668202764976958,2021-02-08 23:44:27.080399,2021-02-08 23:44:43.534889,0 days 00:00:16.454490,1.0243093646832352e-05,9,6,0.9759845328913727,14,0.012330721245225992,COMPLETE
3537,3537,,2021-02-08 23:44:43.536851,2021-02-08 23:44:44.227709,0 days 00:00:00.690858,0.0006848451906847668,11,0,0.9366117774518434,20,0.042727147903953135,FAIL
3538,3538,,2021-02-08 23:44:44.229979,2021-02-08 23:44:44.931743,0 days 00:00:00.701764,1.388044250569074e-05,15,0,0.9026042040662275,20,0.04649516935680585,FAIL
3539,3539,,2021-02-08 23:44:44.934091,2021-02-08 23:44:45.634483,0 days 00:00:00.700392,2.32448510389794e-05,15,0,0.9020807862589304,20,0.04264258681712581,FAIL
3540,3540,,2021-02-08 23:44:45.635920,2021-02-08 23:44:46.322906,0 days 00:00:00.686986,0.0032593516014852095,15,0,0.9372652337598895,20,0.44082280202896623,FAIL
3541,3541,0.4592933947772657,2021-02-08 23:44:46.324269,2021-02-08 23:44:57.457499,0 days 00:00:11.133230,0.0032400568808509432,15,2,0.9742382566185136,20,0.010087834934285214,COMPLETE
3542,3542,0.5990783410138248,2021-02-08 23:44:57.459494,2021-02-08 23:45:13.709886,0 days 00:00:16.250392,4.700464954993748e-05,7,8,0.9898524801221367,18,0.021606690150529503,COMPLETE
3543,3543,,2021-02-08 23:45:13.711860,2021-02-08 23:45:14.410147,0 days 00:00:00.698287,0.000167041634065425,11,0,0.9799555037565796,16,0.04194963066219459,FAIL
3544,3544,0.42334869431643624,2021-02-08 23:45:14.411547,2021-02-08 23:45:25.560441,0 days 00:00:11.148894,0.0006760940082920328,11,6,0.9367922770822502,16,0.015580087453480343,COMPLETE
3545,3545,,2021-02-08 23:45:25.562408,2021-02-08 23:45:26.262270,0 days 00:00:00.699862,0.004844161906770136,5,0,0.9618302687990749,18,0.029925411637076883,FAIL
3546,3546,0.5410138248847927,2021-02-08 23:45:26.263592,2021-02-08 23:45:37.924400,0 days 00:00:11.660808,1.4898972853282071e-05,9,8,0.9619590540551415,18,0.03310160174627813,COMPLETE
3547,3547,,2021-02-08 23:45:37.926359,2021-02-08 23:45:38.639681,0 days 00:00:00.713322,0.00015659728049504282,5,0,0.9672503741197651,20,0.03040955840999393,FAIL
3548,3548,0.45130568356374806,2021-02-08 23:45:38.641008,2021-02-08 23:45:54.311628,0 days 00:00:15.670620,0.0001467245704777117,11,2,0.9799434039680434,20,0.030806227723382467,COMPLETE
3549,3549,,2021-02-08 23:45:54.313598,2021-02-08 23:45:55.027701,0 days 00:00:00.714103,0.004794447455011787,5,0,0.9855801113090141,16,0.04562561508206155,FAIL
3550,3550,0.3935483870967742,2021-02-08 23:45:55.029051,2021-02-08 23:46:05.809528,0 days 00:00:10.780477,0.0015184250191252829,5,4,0.9495731241398966,16,0.04388022902743533,COMPLETE
3551,3551,0.42119815668202765,2021-02-08 23:46:05.811566,2021-02-08 23:46:16.912338,0 days 00:00:11.100772,2.9502160879475377e-05,11,8,0.9343103121766066,18,0.02679393982860403,COMPLETE
3552,3552,0.48509984639016895,2021-02-08 23:46:16.914303,2021-02-08 23:46:32.784143,0 days 00:00:15.869840,0.00503202264230468,9,2,0.901988856263559,20,0.03284193966057354,COMPLETE
3553,3553,,2021-02-08 23:46:32.786113,2021-02-08 23:46:33.475750,0 days 00:00:00.689637,0.00016558135401862443,7,0,0.9589859527588388,18,0.035631975621893956,FAIL
3554,3554,0.3827956989247312,2021-02-08 23:46:33.477089,2021-02-08 23:46:45.230366,0 days 00:00:11.753277,2.1532791806254203e-05,7,8,0.9000130108473806,18,0.03589336972580109,COMPLETE
3555,3555,,2021-02-08 23:46:45.232348,2021-02-08 23:46:45.960380,0 days 00:00:00.728032,0.00012369146459951087,11,0,0.9531110328716145,16,0.04626108714585345,FAIL
3556,3556,0.44086021505376344,2021-02-08 23:46:45.962442,2021-02-08 23:47:48.185906,0 days 00:01:02.223464,0.00012215788393127577,11,6,0.9867507983124778,16,0.048471086968179346,COMPLETE
3557,3557,0.4497695852534562,2021-02-08 23:47:48.187878,2021-02-08 23:48:08.598333,0 days 00:00:20.410455,0.0008729798814955516,17,4,0.9676625550186573,14,0.041818678575490036,COMPLETE
3558,3558,,2021-02-08 23:48:08.600308,2021-02-08 23:48:09.289453,0 days 00:00:00.689145,0.00017509199493997188,7,0,0.9593003268121424,20,0.024905308293697692,FAIL
3559,3559,0.37695852534562213,2021-02-08 23:48:09.290804,2021-02-08 23:48:20.041609,0 days 00:00:10.750805,0.0001612903081608572,7,2,0.9594556784904285,20,0.43418560194583716,COMPLETE
3560,3560,0.6082949308755761,2021-02-08 23:48:20.043599,2021-02-08 23:48:52.060200,0 days 00:00:32.016601,0.00010303659096813851,9,8,0.9567419735191011,18,0.023809868939754626,COMPLETE
3561,3561,,2021-02-08 23:48:52.062150,2021-02-08 23:48:52.745415,0 days 00:00:00.683265,0.00017531574614416563,11,0,0.9589947321087376,20,0.03180775459994557,FAIL
3562,3562,0.591705069124424,2021-02-08 23:48:52.746974,2021-02-08 23:49:09.566547,0 days 00:00:16.819573,0.05548627486198306,11,10,0.9607252316383071,20,0.16196141063456249,COMPLETE
3563,3563,,2021-02-08 23:49:09.568531,2021-02-08 23:49:10.271378,0 days 00:00:00.702847,0.04538164484277897,7,0,0.9550457667185607,16,0.024255605144240446,FAIL
3564,3564,0.5419354838709678,2021-02-08 23:49:10.272721,2021-02-08 23:49:26.660609,0 days 00:00:16.387888,0.02839044210827075,7,6,0.9554832615927625,16,0.01822445517124861,COMPLETE
3565,3565,0.5434715821812596,2021-02-08 23:49:26.662584,2021-02-08 23:49:37.573092,0 days 00:00:10.910508,0.0001831732474339512,15,4,0.9850649991881857,16,0.13885824801382698,COMPLETE
3566,3566,0.5216589861751152,2021-02-08 23:49:37.575074,2021-02-08 23:50:27.693528,0 days 00:00:50.118454,0.00048173065547796285,9,2,0.9580623887438725,18,0.028353088004238382,COMPLETE
3567,3567,,2021-02-08 23:50:27.695534,2021-02-08 23:50:28.401817,0 days 00:00:00.706283,1.3511285735772232e-05,11,0,0.9538215072546846,16,0.053231318859918025,FAIL
3568,3568,0.47035330261136715,2021-02-08 23:50:28.403265,2021-02-08 23:50:39.608902,0 days 00:00:11.205637,1.4343675365406584e-05,5,6,0.9666150876621369,16,0.08226921814570913,COMPLETE
3569,3569,0.5278033794162826,2021-02-08 23:50:39.610921,2021-02-08 23:50:50.535530,0 days 00:00:10.924609,2.3835578768046524e-05,11,2,0.9528093266424323,20,0.011346914749253983,COMPLETE
3570,3570,0.5855606758832566,2021-02-08 23:50:50.537522,2021-02-08 23:51:17.258518,0 days 00:00:26.720996,1.7872900800237155e-05,7,8,0.9701459907397617,18,0.030115777387364037,COMPLETE
3571,3571,0.49032258064516127,2021-02-08 23:51:17.260508,2021-02-08 23:51:28.024686,0 days 00:00:10.764178,8.711481114539232e-05,11,4,0.9428092461051938,14,0.025575437277805476,COMPLETE
3572,3572,0.5665130568356375,2021-02-08 23:51:28.026691,2021-02-08 23:51:39.360796,0 days 00:00:11.334105,0.03253932297140676,7,6,0.9630381121481415,16,0.01313577330163922,COMPLETE
3573,3573,0.5778801843317972,2021-02-08 23:51:39.362770,2021-02-08 23:51:50.115865,0 days 00:00:10.753095,0.0012190345026856046,9,2,0.9585083804116725,20,0.036054503443464225,COMPLETE
3574,3574,0.6310291858678956,2021-02-08 23:51:50.117847,2021-02-08 23:52:01.322087,0 days 00:00:11.204240,0.0006702422805658124,15,8,0.9390951316813243,18,0.0383415994106246,COMPLETE
3575,3575,,2021-02-08 23:52:01.324061,2021-02-08 23:52:02.012805,0 days 00:00:00.688744,0.0006308639466385545,15,0,0.938057145603562,16,0.04551067215196261,FAIL
3576,3576,,2021-02-08 23:52:02.014236,2021-02-08 23:52:02.689744,0 days 00:00:00.675508,0.00012764472058187376,15,0,0.9299409265740227,16,0.03970305283440048,FAIL
3577,3577,0.5981566820276498,2021-02-08 23:52:02.691115,2021-02-08 23:52:14.047868,0 days 00:00:11.356753,0.0005949472027071456,17,6,0.9381254520985252,16,0.12323313570148492,COMPLETE
3578,3578,,2021-02-08 23:52:14.049864,2021-02-08 23:52:14.752857,0 days 00:00:00.702993,0.0006503943611599617,15,0,0.9389463084478854,18,0.03994223160355867,FAIL
3579,3579,,2021-02-08 23:52:14.755182,2021-02-08 23:52:15.451854,0 days 00:00:00.696672,0.0007067028348635544,15,0,0.9339375529021552,18,0.039469626339974674,FAIL
3580,3580,0.4258064516129032,2021-02-08 23:52:15.453276,2021-02-08 23:53:00.441470,0 days 00:00:44.988194,0.0007373048539406375,15,4,0.9399971220779952,18,0.0399042698684445,COMPLETE
3581,3581,0.3665130568356375,2021-02-08 23:53:00.443479,2021-02-08 23:53:12.094450,0 days 00:00:11.650971,3.5245753805872945e-05,15,8,0.9315436581558845,18,0.04487558544688352,COMPLETE
3582,3582,0.5459293394777266,2021-02-08 23:53:12.096454,2021-02-08 23:53:55.239719,0 days 00:00:43.143265,0.0008583287457215098,15,10,0.9349944172978435,20,0.03853859331953172,COMPLETE
3583,3583,0.38678955453149,2021-02-08 23:53:55.241684,2021-02-08 23:56:02.757579,0 days 00:02:07.515895,0.0019830550518770895,15,6,0.937527186549267,16,0.05176867997206669,COMPLETE
3584,3584,,2021-02-08 23:56:02.759574,2021-02-08 23:56:03.469554,0 days 00:00:00.709980,0.0001276146375929434,15,0,0.9320411984241164,18,0.02382425197339151,FAIL
3585,3585,0.4202764976958525,2021-02-08 23:56:03.471900,2021-02-08 23:56:19.983331,0 days 00:00:16.511431,0.00012806710166490213,15,8,0.9324225335692462,18,0.02403775398136356,COMPLETE
3586,3586,0.5754224270353303,2021-02-08 23:56:19.985301,2021-02-08 23:56:31.230861,0 days 00:00:11.245560,0.00010998720117555437,15,8,0.9357598990163597,18,0.033014362693729656,COMPLETE
3587,3587,0.38402457757296465,2021-02-08 23:56:31.232828,2021-02-08 23:56:47.894443,0 days 00:00:16.661615,5.6978578203057965e-05,15,8,0.9389710856902819,18,0.0212626907306377,COMPLETE
3588,3588,,2021-02-08 23:56:47.896440,2021-02-08 23:56:48.596757,0 days 00:00:00.700317,0.00014352724177071714,11,0,0.9341435909377399,18,0.04758591357777131,FAIL
3589,3589,,2021-02-08 23:56:48.599117,2021-02-08 23:56:49.276471,0 days 00:00:00.677354,7.50473325311358e-05,15,0,0.93412720447714,18,0.029742750673982715,FAIL
3590,3590,,2021-02-08 23:56:49.278855,2021-02-08 23:56:49.991716,0 days 00:00:00.712861,0.00015405387020250903,11,0,0.9399666233001996,18,0.21654775355322137,FAIL
3591,3591,,2021-02-08 23:56:49.993226,2021-02-08 23:56:50.668196,0 days 00:00:00.674970,0.00016512766799366095,15,0,0.933726884690693,18,0.030034896986951703,FAIL
3592,3592,0.5935483870967742,2021-02-08 23:56:50.670587,2021-02-08 23:57:01.997404,0 days 00:00:11.326817,0.00015795368709823658,15,8,0.9302144944690173,18,0.0296535036195591,COMPLETE
3593,3593,0.5827956989247312,2021-02-08 23:57:01.999395,2021-02-08 23:57:12.697625,0 days 00:00:10.698230,0.0004569865289412596,15,2,0.9318712169049224,20,0.04049692636168519,COMPLETE
3594,3594,0.6046082949308755,2021-02-08 23:57:12.699640,2021-02-08 23:57:33.794090,0 days 00:00:21.094450,0.000685593688462892,11,4,0.9644627831637418,20,0.042645713954855995,COMPLETE
3595,3595,,2021-02-08 23:57:33.796101,2021-02-08 23:57:34.487071,0 days 00:00:00.690970,0.0010927561172763922,9,0,0.9341530848134532,20,0.03787375713343533,FAIL
3596,3596,0.5926267281105991,2021-02-08 23:57:34.488378,2021-02-08 23:57:50.023525,0 days 00:00:15.535147,0.0005421110681457295,9,2,0.9403557218644665,20,0.037286022446999544,COMPLETE
3597,3597,0.3972350230414747,2021-02-08 23:57:50.025548,2021-02-08 23:58:05.893083,0 days 00:00:15.867535,0.000633788292777856,11,2,0.9333129875722601,20,0.04777687982100044,COMPLETE
3598,3598,,2021-02-08 23:58:05.895082,2021-02-08 23:58:06.723684,0 days 00:00:00.828602,0.0010269667136696464,15,0,0.9127610338395774,14,0.03810695943849974,FAIL
3599,3599,,2021-02-08 23:58:06.726099,2021-02-08 23:58:07.453534,0 days 00:00:00.727435,0.0010340420302679826,15,0,0.9043972287554419,14,0.03464879087778438,FAIL
3600,3600,,2021-02-08 23:58:07.455419,2021-02-08 23:58:08.160469,0 days 00:00:00.705050,0.0009294243139641152,15,0,0.9422531683440577,14,0.037085137558075215,FAIL
3601,3601,0.3791090629800307,2021-02-08 23:58:08.162905,2021-02-08 23:58:19.085516,0 days 00:00:10.922611,0.0010883247195978183,15,4,0.904878379239957,14,0.03458688854906309,COMPLETE
3602,3602,0.4,2021-02-08 23:58:19.087521,2021-02-08 23:59:01.145392,0 days 00:00:42.057871,0.003601127912304129,5,8,0.9363519706239631,18,0.02661652040595846,COMPLETE
3603,3603,0.5425499231950844,2021-02-08 23:59:01.147384,2021-02-08 23:59:22.189718,0 days 00:00:21.042334,0.0008015951255527054,17,2,0.9441458017466761,20,0.03763638085132649,COMPLETE
3604,3604,,2021-02-08 23:59:22.191727,2021-02-08 23:59:22.879487,0 days 00:00:00.687760,7.017636005243528e-05,7,0,0.9611926391792994,18,0.05536602606856572,FAIL
3605,3605,0.47219662058371736,2021-02-08 23:59:22.880863,2021-02-08 23:59:39.150819,0 days 00:00:16.269956,1.1716845737700954e-05,7,8,0.9416544837168852,18,0.05746002845204316,COMPLETE
3606,3606,0.5231950844854071,2021-02-08 23:59:39.152786,2021-02-08 23:59:50.128114,0 days 00:00:10.975328,7.524797319689829e-05,9,4,0.9618984487318918,14,0.3768385693450033,COMPLETE
3607,3607,0.549615975422427,2021-02-08 23:59:50.130122,2021-02-09 00:00:01.100845,0 days 00:00:10.970723,0.0009077030924952849,11,2,0.9019664254095267,20,0.07481779705875424,COMPLETE
3608,3608,0.621505376344086,2021-02-09 00:00:01.102842,2021-02-09 00:00:11.946354,0 days 00:00:10.843512,0.0005497577141928157,11,2,0.9343917067697213,20,0.04133809057467304,COMPLETE
3609,3609,0.37695852534562213,2021-02-09 00:00:11.948357,2021-02-09 00:00:23.039232,0 days 00:00:11.090875,0.0026053930010095784,11,4,0.9347123578751831,18,0.04527945090628067,COMPLETE
3610,3610,,2021-02-09 00:00:23.041225,2021-02-09 00:00:23.750268,0 days 00:00:00.709043,0.0005229158404076878,11,0,0.9331254879696231,20,0.04081164232724767,FAIL
3611,3611,,2021-02-09 00:00:23.751708,2021-02-09 00:00:24.425020,0 days 00:00:00.673312,0.0004737224476610094,11,0,0.9331877531112668,20,0.042236919489297274,FAIL
3612,3612,,2021-02-09 00:00:24.427421,2021-02-09 00:00:25.161380,0 days 00:00:00.733959,0.00046188340532241106,11,0,0.9325192854133598,20,0.042143385078049114,FAIL
3613,3613,,2021-02-09 00:00:25.162778,2021-02-09 00:00:25.977428,0 days 00:00:00.814650,0.000596573224822714,11,0,0.935776992683902,20,0.04017711389925851,FAIL
3614,3614,0.3938556067588326,2021-02-09 00:00:25.979777,2021-02-09 00:00:36.710846,0 days 00:00:10.731069,0.0005690188472686229,11,2,0.9337362909671862,20,0.04363791808845311,COMPLETE
3615,3615,0.40829493087557606,2021-02-09 00:00:36.712841,2021-02-09 00:00:47.671414,0 days 00:00:10.958573,0.0004262800776903897,11,4,0.9334830199821305,18,0.05390728123623279,COMPLETE
3616,3616,0.5514592933947773,2021-02-09 00:00:47.673413,2021-02-09 00:01:08.210520,0 days 00:00:20.537107,0.0004884656570095888,11,2,0.9299347837266967,14,0.04122468479093054,COMPLETE
3617,3617,0.6230414746543779,2021-02-09 00:01:08.212522,2021-02-09 00:01:24.423156,0 days 00:00:16.210634,0.00013890580328633945,11,4,0.9335884657673678,16,0.2210424372841575,COMPLETE
3618,3618,,2021-02-09 00:01:24.425140,2021-02-09 00:01:25.134151,0 days 00:00:00.709011,0.00013538337765378738,11,0,0.9375953876783439,16,0.2053909839939047,FAIL
3619,3619,,2021-02-09 00:01:25.135485,2021-02-09 00:01:25.834657,0 days 00:00:00.699172,0.00015424908035956947,11,0,0.9317486255818995,16,0.21649670611509872,FAIL
3620,3620,,2021-02-09 00:01:25.836007,2021-02-09 00:01:26.524636,0 days 00:00:00.688629,0.00013801541195141098,11,0,0.931442487649963,16,0.2694833476828799,FAIL
3621,3621,0.5142857142857142,2021-02-09 00:01:26.527059,2021-02-09 00:01:37.213965,0 days 00:00:10.686906,0.00013966961842270658,11,4,0.9373158511897894,16,0.2699169520132318,COMPLETE
3622,3622,,2021-02-09 00:01:37.215951,2021-02-09 00:01:37.893684,0 days 00:00:00.677733,0.00015631836159171245,11,0,0.9346158145271806,20,0.14955315691447335,FAIL
3623,3623,0.5038402457757296,2021-02-09 00:01:37.896134,2021-02-09 00:01:49.022673,0 days 00:00:11.126539,0.00017990040523872418,11,4,0.9349513330016962,20,0.05011529455207803,COMPLETE
3624,3624,0.44731182795698926,2021-02-09 00:01:49.024668,2021-02-09 00:02:00.176121,0 days 00:00:11.151453,0.00012244478574658632,11,4,0.9392526990660445,18,0.04807685901859496,COMPLETE
