,run_name,experiment_name,manual_seed,avg_test_loss,avg_val_loss,cindex,cindex_train,cindex_test,quantile_0.5,quantile_0.25,quantile_0.75
262,Nan,Nan,Nan,0.0,7.805915832519531,0.0,0.0,0.0,0.0,0.0,0.0
263,Nan,Nan,Nan,0.0,15.547826766967773,0.0,0.0,0.0,0.0,0.0,0.0
264,Nan,Nan,Nan,0.0,6.800417423248291,0.39969278033794164,0.0,0.0,0.0,0.0,0.0
265,Nan,Nan,Nan,0.0,12.489916801452637,0.0,0.0,0.0,0.0,0.0,0.0
266,Nan,Nan,Nan,0.0,5.760107517242432,0.5019969278033795,0.0,0.0,0.0,0.0,0.0
267,Nan,Nan,Nan,0.0,3.510293483734131,0.46881720430107526,0.0,0.0,0.0,0.0,0.0
268,Nan,Nan,Nan,0.0,9.328676223754883,0.0,0.0,0.0,0.0,0.0,0.0
269,Nan,Nan,Nan,0.0,11.120351791381836,0.0,0.0,0.0,0.0,0.0,0.0
270,Nan,Nan,Nan,0.0,4.390910625457764,0.0,0.0,0.0,0.0,0.0,0.0
271,Nan,Nan,Nan,0.0,6.059370040893555,0.5840245775729647,0.0,0.0,0.0,0.0,0.0
272,Nan,Nan,Nan,0.0,10.263874053955078,0.0,0.0,0.0,0.0,0.0,0.0
273,Nan,Nan,Nan,0.0,10.497413635253906,0.45314900153609833,0.0,0.0,0.0,0.0,0.0
274,Nan,Nan,Nan,0.0,9.242633819580078,0.6,0.0,0.0,0.0,0.0,0.0
275,Nan,Nan,Nan,0.0,8.271684646606445,0.0,0.0,0.0,0.0,0.0,0.0
276,Nan,Nan,Nan,0.0,12.628135681152344,0.0,0.0,0.0,0.0,0.0,0.0
277,Nan,Nan,Nan,0.0,3.032057285308838,0.0,0.0,0.0,0.0,0.0,0.0
278,Nan,Nan,Nan,0.0,5.204998016357422,0.0,0.0,0.0,0.0,0.0,0.0
279,Nan,Nan,Nan,0.0,9.047736167907715,0.0,0.0,0.0,0.0,0.0,0.0
280,Nan,Nan,Nan,0.0,7.336718559265137,0.5425499231950844,0.0,0.0,0.0,0.0,0.0
281,Nan,Nan,Nan,0.0,9.731369018554688,0.4629800307219662,0.0,0.0,0.0,0.0,0.0
282,Nan,Nan,Nan,0.0,11.106054306030273,0.0,0.0,0.0,0.0,0.0,0.0
283,Nan,Nan,Nan,0.0,8.391124725341797,0.4519201228878648,0.0,0.0,0.0,0.0,0.0
284,Nan,Nan,Nan,0.0,8.107379913330078,0.0,0.0,0.0,0.0,0.0,0.0
285,Nan,Nan,Nan,0.0,7.074694633483887,0.45376344086021503,0.0,0.0,0.0,0.0,0.0
286,Nan,Nan,Nan,0.0,7.229577541351318,0.5081413210445469,0.0,0.0,0.0,0.0,0.0
287,Nan,Nan,Nan,0.0,2.392313241958618,0.5987711213517665,0.0,0.0,0.0,0.0,0.0
288,Nan,Nan,Nan,0.0,10.982460021972656,0.0,0.0,0.0,0.0,0.0,0.0
289,Nan,Nan,Nan,0.0,7.0115556716918945,0.0,0.0,0.0,0.0,0.0,0.0
290,Nan,Nan,Nan,0.0,8.308611869812012,0.0,0.0,0.0,0.0,0.0,0.0
291,Nan,Nan,Nan,0.0,6.541945934295654,0.5938556067588325,0.0,0.0,0.0,0.0,0.0
292,Nan,Nan,Nan,0.0,8.297046661376953,0.38187403993855606,0.0,0.0,0.0,0.0,0.0
293,Nan,Nan,Nan,0.0,7.417133808135986,0.4436251920122888,0.0,0.0,0.0,0.0,0.0
294,Nan,Nan,Nan,0.0,4.464565753936768,0.4534562211981567,0.0,0.0,0.0,0.0,0.0
295,Nan,Nan,Nan,0.0,3.662102222442627,0.0,0.0,0.0,0.0,0.0,0.0
296,Nan,Nan,Nan,0.0,8.548126220703125,0.0,0.0,0.0,0.0,0.0,0.0
297,Nan,Nan,Nan,0.0,8.121538162231445,0.38095238095238093,0.0,0.0,0.0,0.0,0.0
298,Nan,Nan,Nan,0.0,4.980656623840332,0.0,0.0,0.0,0.0,0.0,0.0
299,Nan,Nan,Nan,0.0,8.327471733093262,0.5127496159754225,0.0,0.0,0.0,0.0,0.0
300,Nan,Nan,Nan,0.0,8.815659523010254,0.38341013824884795,0.0,0.0,0.0,0.0,0.0
301,Nan,Nan,Nan,0.0,9.325575828552246,0.5493087557603686,0.0,0.0,0.0,0.0,0.0
302,Nan,Nan,Nan,0.0,5.753992080688477,0.0,0.0,0.0,0.0,0.0,0.0
303,Nan,Nan,Nan,0.0,4.187448024749756,0.0,0.0,0.0,0.0,0.0,0.0
304,Nan,Nan,Nan,0.0,2.889481544494629,0.5929339477726574,0.0,0.0,0.0,0.0,0.0
305,Nan,Nan,Nan,0.0,6.960663795471191,0.3726574500768049,0.0,0.0,0.0,0.0,0.0
306,Nan,Nan,Nan,0.0,10.614534378051758,0.0,0.0,0.0,0.0,0.0,0.0
307,Nan,Nan,Nan,0.0,11.324016571044922,0.0,0.0,0.0,0.0,0.0,0.0
308,Nan,Nan,Nan,0.0,7.203477382659912,0.0,0.0,0.0,0.0,0.0,0.0
309,Nan,Nan,Nan,0.0,2.4077796936035156,0.0,0.0,0.0,0.0,0.0,0.0
310,Nan,Nan,Nan,0.0,8.389535903930664,0.5579109062980031,0.0,0.0,0.0,0.0,0.0
311,Nan,Nan,Nan,0.0,7.3425188064575195,0.4786482334869432,0.0,0.0,0.0,0.0,0.0
312,Nan,Nan,Nan,0.0,6.225249290466309,0.4728110599078341,0.0,0.0,0.0,0.0,0.0
313,Nan,Nan,Nan,0.0,11.231496810913086,0.0,0.0,0.0,0.0,0.0,0.0
314,Nan,Nan,Nan,0.0,5.686535358428955,0.0,0.0,0.0,0.0,0.0,0.0
315,Nan,Nan,Nan,0.0,5.078741073608398,0.4878648233486943,0.0,0.0,0.0,0.0,0.0
316,Nan,Nan,Nan,0.0,3.83120059967041,0.5698924731182796,0.0,0.0,0.0,0.0,0.0
317,Nan,Nan,Nan,0.0,6.963092803955078,0.6184331797235023,0.0,0.0,0.0,0.0,0.0
318,Nan,Nan,Nan,0.0,9.868548393249512,0.0,0.0,0.0,0.0,0.0,0.0
319,Nan,Nan,Nan,0.0,10.260354042053223,0.0,0.0,0.0,0.0,0.0,0.0
320,Nan,Nan,Nan,0.0,4.18054723739624,0.5741935483870968,0.0,0.0,0.0,0.0,0.0
321,Nan,Nan,Nan,0.0,11.169142723083496,0.0,0.0,0.0,0.0,0.0,0.0
322,Nan,Nan,Nan,0.0,6.671798229217529,0.0,0.0,0.0,0.0,0.0,0.0
323,Nan,Nan,Nan,0.0,6.4823527336120605,0.6067588325652842,0.0,0.0,0.0,0.0,0.0
324,Nan,Nan,Nan,0.0,9.026201248168945,0.0,0.0,0.0,0.0,0.0,0.0
325,Nan,Nan,Nan,0.0,6.7742438316345215,0.421505376344086,0.0,0.0,0.0,0.0,0.0
326,Nan,Nan,Nan,0.0,2.653691530227661,0.0,0.0,0.0,0.0,0.0,0.0
327,Nan,Nan,Nan,0.0,10.172738075256348,0.0,0.0,0.0,0.0,0.0,0.0
328,Nan,Nan,Nan,0.0,15.267861366271973,0.620583717357911,0.0,0.0,0.0,0.0,0.0
329,Nan,Nan,Nan,0.0,11.849122047424316,0.5766513056835637,0.0,0.0,0.0,0.0,0.0
330,Nan,Nan,Nan,0.0,8.446951866149902,0.5072196620583718,0.0,0.0,0.0,0.0,0.0
331,Nan,Nan,Nan,0.0,5.159595012664795,0.4608294930875576,0.0,0.0,0.0,0.0,0.0
332,Nan,Nan,Nan,0.0,3.946000814437866,0.46574500768049154,0.0,0.0,0.0,0.0,0.0
333,Nan,Nan,Nan,0.0,6.915687561035156,0.3953917050691244,0.0,0.0,0.0,0.0,0.0
334,Nan,Nan,Nan,0.0,16.022777557373047,0.0,0.0,0.0,0.0,0.0,0.0
335,Nan,Nan,Nan,0.0,5.230571746826172,0.0,0.0,0.0,0.0,0.0,0.0
336,Nan,Nan,Nan,0.0,9.322267532348633,0.0,0.0,0.0,0.0,0.0,0.0
337,Nan,Nan,Nan,0.0,6.041752815246582,0.3956989247311828,0.0,0.0,0.0,0.0,0.0
338,Nan,Nan,Nan,0.0,10.263509750366211,0.3827956989247312,0.0,0.0,0.0,0.0,0.0
339,Nan,Nan,Nan,0.0,13.524130821228027,0.38955453149001534,0.0,0.0,0.0,0.0,0.0
340,Nan,Nan,Nan,0.0,5.5966386795043945,0.5741935483870968,0.0,0.0,0.0,0.0,0.0
341,Nan,Nan,Nan,0.0,7.551822662353516,0.0,0.0,0.0,0.0,0.0,0.0
342,Nan,Nan,Nan,0.0,5.428355693817139,0.4915514592933948,0.0,0.0,0.0,0.0,0.0
343,Nan,Nan,Nan,0.0,17.027420043945312,0.0,0.0,0.0,0.0,0.0,0.0
344,Nan,Nan,Nan,0.0,3.4008970260620117,0.0,0.0,0.0,0.0,0.0,0.0
345,Nan,Nan,Nan,0.0,9.59940242767334,0.3969278033794163,0.0,0.0,0.0,0.0,0.0
346,Nan,Nan,Nan,0.0,4.637356758117676,0.4202764976958525,0.0,0.0,0.0,0.0,0.0
347,Nan,Nan,Nan,0.0,6.472904682159424,0.45714285714285713,0.0,0.0,0.0,0.0,0.0
348,Nan,Nan,Nan,0.0,2.791898012161255,0.4875576036866359,0.0,0.0,0.0,0.0,0.0
349,Nan,Nan,Nan,0.0,9.390068054199219,0.610752688172043,0.0,0.0,0.0,0.0,0.0
350,Nan,Nan,Nan,0.0,6.034353733062744,0.0,0.0,0.0,0.0,0.0,0.0
351,Nan,Nan,Nan,0.0,13.143421173095703,0.0,0.0,0.0,0.0,0.0,0.0
352,Nan,Nan,Nan,0.0,4.224741458892822,0.0,0.0,0.0,0.0,0.0,0.0
353,Nan,Nan,Nan,0.0,6.068570613861084,0.4817204301075269,0.0,0.0,0.0,0.0,0.0
354,Nan,Nan,Nan,0.0,4.5068840980529785,0.6052227342549923,0.0,0.0,0.0,0.0,0.0
355,Nan,Nan,Nan,0.0,11.170424461364746,0.0,0.0,0.0,0.0,0.0,0.0
356,Nan,Nan,Nan,0.0,7.213420391082764,0.5450076804915515,0.0,0.0,0.0,0.0,0.0
357,Nan,Nan,Nan,0.0,10.19001293182373,0.0,0.0,0.0,0.0,0.0,0.0
358,Nan,Nan,Nan,0.0,9.112109184265137,0.4927803379416283,0.0,0.0,0.0,0.0,0.0
359,Nan,Nan,Nan,0.0,13.018157958984375,0.4073732718894009,0.0,0.0,0.0,0.0,0.0
360,Nan,Nan,Nan,0.0,10.354703903198242,0.0,0.0,0.0,0.0,0.0,0.0
361,Nan,Nan,Nan,0.0,7.396409511566162,0.0,0.0,0.0,0.0,0.0,0.0
362,Nan,Nan,Nan,0.0,8.32107162475586,0.41597542242703534,0.0,0.0,0.0,0.0,0.0
363,Nan,Nan,Nan,0.0,4.630601406097412,0.5468509984639017,0.0,0.0,0.0,0.0,0.0
364,Nan,Nan,Nan,0.0,17.472564697265625,0.0,0.0,0.0,0.0,0.0,0.0
365,Nan,Nan,Nan,0.0,6.073859214782715,0.6187403993855607,0.0,0.0,0.0,0.0,0.0
366,Nan,Nan,Nan,0.0,13.00890064239502,0.6012288786482335,0.0,0.0,0.0,0.0,0.0
367,Nan,Nan,Nan,0.0,7.342966079711914,0.0,0.0,0.0,0.0,0.0,0.0
368,Nan,Nan,Nan,0.0,7.41280460357666,0.0,0.0,0.0,0.0,0.0,0.0
369,Nan,Nan,Nan,0.0,3.854813814163208,0.5004608294930876,0.0,0.0,0.0,0.0,0.0
370,Nan,Nan,Nan,0.0,3.8284053802490234,0.525652841781874,0.0,0.0,0.0,0.0,0.0
371,Nan,Nan,Nan,0.0,3.5271575450897217,0.5781874039938556,0.0,0.0,0.0,0.0,0.0
372,Nan,Nan,Nan,0.0,4.403830528259277,0.0,0.0,0.0,0.0,0.0,0.0
373,Nan,Nan,Nan,0.0,9.334688186645508,0.0,0.0,0.0,0.0,0.0,0.0
374,Nan,Nan,Nan,0.0,3.3485794067382812,0.5170506912442396,0.0,0.0,0.0,0.0,0.0
375,Nan,Nan,Nan,0.0,6.866922855377197,0.0,0.0,0.0,0.0,0.0,0.0
376,Nan,Nan,Nan,0.0,5.823194980621338,0.40829493087557606,0.0,0.0,0.0,0.0,0.0
377,Nan,Nan,Nan,0.0,10.11227035522461,0.5600614439324116,0.0,0.0,0.0,0.0,0.0
378,Nan,Nan,Nan,0.0,4.505884170532227,0.5419354838709678,0.0,0.0,0.0,0.0,0.0
379,Nan,Nan,Nan,0.0,21.724729537963867,0.5923195084485408,0.0,0.0,0.0,0.0,0.0
380,Nan,Nan,Nan,0.0,2.115581750869751,0.0,0.0,0.0,0.0,0.0,0.0
381,Nan,Nan,Nan,0.0,7.342975616455078,0.0,0.0,0.0,0.0,0.0,0.0
382,Nan,Nan,Nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0
383,Nan,Nan,Nan,0.0,5.487322807312012,0.4172043010752688,0.0,0.0,0.0,0.0,0.0
384,Nan,Nan,Nan,0.0,4.4267473220825195,0.5548387096774193,0.0,0.0,0.0,0.0,0.0
385,Nan,Nan,Nan,0.0,15.77922534942627,0.0,0.0,0.0,0.0,0.0,0.0
386,Nan,Nan,Nan,0.0,4.168329238891602,0.0,0.0,0.0,0.0,0.0,0.0
387,Nan,Nan,Nan,0.0,5.828381538391113,0.0,0.0,0.0,0.0,0.0,0.0
388,Nan,Nan,Nan,0.0,6.534402847290039,0.0,0.0,0.0,0.0,0.0,0.0
389,Nan,Nan,Nan,0.0,10.970169067382812,0.6122887864823349,0.0,0.0,0.0,0.0,0.0
390,Nan,Nan,Nan,0.0,9.372800827026367,0.38771121351766513,0.0,0.0,0.0,0.0,0.0
391,Nan,Nan,Nan,0.0,4.076475143432617,0.6104454685099846,0.0,0.0,0.0,0.0,0.0
392,Nan,Nan,Nan,0.0,2.2913458347320557,0.40675883256528417,0.0,0.0,0.0,0.0,0.0
393,Nan,Nan,Nan,0.0,5.5902276039123535,0.5032258064516129,0.0,0.0,0.0,0.0,0.0
394,Nan,Nan,Nan,0.0,9.377425193786621,0.0,0.0,0.0,0.0,0.0,0.0
395,Nan,Nan,Nan,0.0,6.04490327835083,0.0,0.0,0.0,0.0,0.0,0.0
396,Nan,Nan,Nan,0.0,12.342256546020508,0.0,0.0,0.0,0.0,0.0,0.0
397,Nan,Nan,Nan,0.0,3.8644230365753174,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
398,Nan,Nan,Nan,0.0,8.557190895080566,0.4525345622119816,0.0,0.0,0.0,0.0,0.0
399,Nan,Nan,Nan,0.0,11.69411849975586,0.37542242703533024,0.0,0.0,0.0,0.0,0.0
400,Nan,Nan,Nan,0.0,12.102743148803711,0.0,0.0,0.0,0.0,0.0,0.0
401,Nan,Nan,Nan,0.0,4.14959192276001,0.4552995391705069,0.0,0.0,0.0,0.0,0.0
402,Nan,Nan,Nan,0.0,6.5550713539123535,0.0,0.0,0.0,0.0,0.0,0.0
403,Nan,Nan,Nan,0.0,6.06542444229126,0.0,0.0,0.0,0.0,0.0,0.0
404,Nan,Nan,Nan,0.0,6.074729919433594,0.0,0.0,0.0,0.0,0.0,0.0
405,Nan,Nan,Nan,0.0,6.5002946853637695,0.4095238095238095,0.0,0.0,0.0,0.0,0.0
406,Nan,Nan,Nan,0.0,7.470014572143555,0.0,0.0,0.0,0.0,0.0,0.0
407,Nan,Nan,Nan,0.0,7.392676830291748,0.0,0.0,0.0,0.0,0.0,0.0
408,Nan,Nan,Nan,0.0,4.649590492248535,0.5109062980030722,0.0,0.0,0.0,0.0,0.0
409,Nan,Nan,Nan,0.0,8.460653305053711,0.6282642089093702,0.0,0.0,0.0,0.0,0.0
410,Nan,Nan,Nan,0.0,16.64839744567871,0.0,0.0,0.0,0.0,0.0,0.0
411,Nan,Nan,Nan,0.0,6.317451000213623,0.4307219662058372,0.0,0.0,0.0,0.0,0.0
412,Nan,Nan,Nan,0.0,7.922277927398682,0.0,0.0,0.0,0.0,0.0,0.0
413,Nan,Nan,Nan,0.0,5.71229887008667,0.6178187403993856,0.0,0.0,0.0,0.0,0.0
414,Nan,Nan,Nan,0.0,17.168790817260742,0.0,0.0,0.0,0.0,0.0,0.0
415,Nan,Nan,Nan,0.0,3.039163589477539,0.0,0.0,0.0,0.0,0.0,0.0
416,Nan,Nan,Nan,0.0,3.0545706748962402,0.0,0.0,0.0,0.0,0.0,0.0
417,Nan,Nan,Nan,0.0,6.181999206542969,0.0,0.0,0.0,0.0,0.0,0.0
418,Nan,Nan,Nan,0.0,7.936002254486084,0.46052227342549923,0.0,0.0,0.0,0.0,0.0
419,Nan,Nan,Nan,0.0,7.062739372253418,0.5477726574500767,0.0,0.0,0.0,0.0,0.0
420,Nan,Nan,Nan,0.0,12.702631950378418,0.0,0.0,0.0,0.0,0.0,0.0
421,Nan,Nan,Nan,0.0,10.877469062805176,0.5459293394777266,0.0,0.0,0.0,0.0,0.0
422,Nan,Nan,Nan,0.0,11.052518844604492,0.562826420890937,0.0,0.0,0.0,0.0,0.0
423,Nan,Nan,Nan,0.0,10.436567306518555,0.0,0.0,0.0,0.0,0.0,0.0
424,Nan,Nan,Nan,0.0,5.093599796295166,0.0,0.0,0.0,0.0,0.0,0.0
425,Nan,Nan,Nan,0.0,4.187526226043701,0.4012288786482335,0.0,0.0,0.0,0.0,0.0
426,Nan,Nan,Nan,0.0,6.189833641052246,0.5732718894009217,0.0,0.0,0.0,0.0,0.0
427,Nan,Nan,Nan,0.0,5.046557903289795,0.0,0.0,0.0,0.0,0.0,0.0
428,Nan,Nan,Nan,0.0,11.186553955078125,0.0,0.0,0.0,0.0,0.0,0.0
429,Nan,Nan,Nan,0.0,9.82439136505127,0.38894009216589864,0.0,0.0,0.0,0.0,0.0
430,Nan,Nan,Nan,0.0,8.669876098632812,0.5290322580645161,0.0,0.0,0.0,0.0,0.0
431,Nan,Nan,Nan,0.0,6.047430992126465,0.0,0.0,0.0,0.0,0.0,0.0
