,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,state
1453,1453,0.7300031768578215,2021-02-22 04:43:28.817470,2021-02-22 04:44:54.004460,0 days 00:01:25.186990,0.00024378834609428056,30,0.9939188271386039,4.545995732735767,0.7091446881932463,COMPLETE
1454,1454,0.7310345145257087,2021-02-22 04:44:54.005620,2021-02-22 04:46:19.198298,0 days 00:01:25.192678,0.00033061487497537727,20,0.9942361362595284,2.339640236627865,0.7214690658121765,COMPLETE
1455,1455,0.703721962040917,2021-02-22 04:46:19.199225,2021-02-22 04:46:30.362042,0 days 00:00:11.162817,0.00020366370396948807,30,0.9940448994114724,7.52087052734131,0.703721962040917,PRUNED
1456,1456,0.7237566357115623,2021-02-22 04:46:30.362736,2021-02-22 04:47:55.448880,0 days 00:01:25.086144,0.00028449149530727225,30,0.993813617095178,2.954512275906316,0.7254128666502342,COMPLETE
1457,1457,0.6948484101552872,2021-02-22 04:47:55.450101,2021-02-22 04:48:06.632066,0 days 00:00:11.181965,0.00038073371744253324,30,0.9943013392973858,1.1110358105596096,0.6948484101552872,PRUNED
1458,1458,0.7024895242790239,2021-02-22 04:48:06.632746,2021-02-22 04:48:17.910539,0 days 00:00:11.277793,0.00022115089835921404,30,0.9936998516475954,7.542159251093367,0.7024895242790239,PRUNED
1459,1459,0.7002711363076165,2021-02-22 04:48:17.911227,2021-02-22 04:48:29.301645,0 days 00:00:11.390418,0.00033549529960315543,30,0.994114645257719,6.7643125850029255,0.7002711363076165,PRUNED
1460,1460,0.7066798126694602,2021-02-22 04:48:29.302319,2021-02-22 04:48:40.575750,0 days 00:00:11.273431,0.0003879973534240704,30,0.9944771668299897,4.352007253224835,0.7066798126694602,PRUNED
1461,1461,0.706186837564703,2021-02-22 04:48:40.576437,2021-02-22 04:48:51.816199,0 days 00:00:11.239762,0.00025935332710744615,30,0.9941376859166448,7.621058450315859,0.706186837564703,PRUNED
1462,1462,0.7066798126694602,2021-02-22 04:48:51.816893,2021-02-22 04:49:03.156761,0 days 00:00:11.339868,0.00031270189874933193,30,0.9946296845533334,0.6101113730574882,0.7066798126694602,PRUNED
1463,1463,0.703721962040917,2021-02-22 04:49:03.157452,2021-02-22 04:49:14.366245,0 days 00:00:11.208793,0.00015654988923834403,30,0.9939093131103758,3.369168731017558,0.703721962040917,PRUNED
1464,1464,0.7310145109538164,2021-02-22 04:49:14.366936,2021-02-22 04:50:39.314349,0 days 00:01:24.947413,0.0003815137139336646,30,0.9936522155462768,7.040424823837476,0.7093911757456248,COMPLETE
1465,1465,0.7271224657714997,2021-02-22 04:50:39.315329,2021-02-22 04:52:04.674412,0 days 00:01:25.359083,0.00027575782478585296,30,0.9962572164068846,2.714656391647158,0.7096376632980035,COMPLETE
1466,1466,0.7007641114123737,2021-02-22 04:52:04.675586,2021-02-22 04:52:15.952428,0 days 00:00:11.276842,0.00022528640326563947,30,0.9942373691632345,3.657521516481489,0.7007641114123737,PRUNED
1467,1467,0.6884397337934435,2021-02-22 04:52:15.953116,2021-02-22 04:52:27.250863,0 days 00:00:11.297747,0.0003207613665979749,20,0.9940562608483865,1.887472761615069,0.6884397337934435,PRUNED
1468,1468,0.7056938624599458,2021-02-22 04:52:27.251521,2021-02-22 04:52:38.467777,0 days 00:00:11.216256,0.00026065719214780187,30,0.994436370112417,6.592094344589515,0.7056938624599458,PRUNED
1469,1469,0.7239180004924864,2021-02-22 04:52:38.468422,2021-02-22 04:54:03.526699,0 days 00:01:25.058277,0.00017954547255358435,50,0.9947815591412066,7.595529057976873,0.7143209267931969,COMPLETE
1470,1470,0.7255021034430875,2021-02-22 04:54:03.527894,2021-02-22 04:55:28.833951,0 days 00:01:25.306057,0.00038646734660117716,30,0.9938098410383659,4.681092920535274,0.7086517130884891,COMPLETE
1471,1471,0.7034754744885383,2021-02-22 04:55:28.835135,2021-02-22 04:55:40.152057,0 days 00:00:11.316922,0.0003303359404531016,20,0.9981750001719135,7.018238149936462,0.7034754744885383,PRUNED
1472,1472,0.700517623859995,2021-02-22 04:55:40.152739,2021-02-22 04:55:51.334721,0 days 00:00:11.181982,0.00013520481323275814,60,0.9958396386207293,1.2936740122727541,0.700517623859995,PRUNED
1473,1473,0.7022430367266453,2021-02-22 04:55:51.335438,2021-02-22 04:56:02.558979,0 days 00:00:11.223541,0.00019778000046277396,30,0.9933576606359128,5.737811658857791,0.7022430367266453,PRUNED
1474,1474,0.7270007739197741,2021-02-22 04:56:02.559683,2021-02-22 04:57:27.477430,0 days 00:01:24.917747,0.0002991919558455689,50,0.9943389581036743,3.991852936487476,0.7101306384027607,COMPLETE
1475,1475,0.6992851860981021,2021-02-22 04:57:27.478366,2021-02-22 04:57:38.738257,0 days 00:00:11.259891,0.00037931023781282173,10,0.9939264870536163,0.026690166767352252,0.6992851860981021,PRUNED
1476,1476,0.7015035740695095,2021-02-22 04:57:38.738945,2021-02-22 04:57:49.979736,0 days 00:00:11.240791,0.0002374021861420823,60,0.9983749658405617,2.169374045040821,0.7015035740695095,PRUNED
1477,1477,0.7032289869361598,2021-02-22 04:57:49.980451,2021-02-22 04:58:01.218765,0 days 00:00:11.238314,0.00027601332306173337,30,0.9940802723022104,2.8964642247240353,0.7032289869361598,PRUNED
1478,1478,0.7022430367266453,2021-02-22 04:58:01.219473,2021-02-22 04:58:12.448950,0 days 00:00:11.229477,0.0003388552697965314,50,0.9942548513996149,7.719186258284558,0.7022430367266453,PRUNED
1479,1479,0.7271823291699949,2021-02-22 04:58:12.449686,2021-02-22 04:59:37.471423,0 days 00:01:25.021737,0.00039606627657193125,50,0.9988603662674576,4.308328098178256,0.7113630761646537,COMPLETE
1480,1480,0.6837564702982499,2021-02-22 04:59:37.472587,2021-02-22 04:59:48.719114,0 days 00:00:11.246527,0.00016207074039413936,20,0.9980189698327482,7.307143661293457,0.6837564702982499,PRUNED
1481,1481,0.706186837564703,2021-02-22 04:59:48.719844,2021-02-22 05:00:00.247241,0 days 00:00:11.527397,0.0002132566317090801,30,0.9936120945246663,5.998116973316476,0.706186837564703,PRUNED
1482,1482,0.7292541743340928,2021-02-22 05:00:00.247931,2021-02-22 05:01:25.367783,0 days 00:01:25.119852,0.0003100832663787358,50,0.9949711021773373,6.67559154594897,0.7081587379837319,COMPLETE
1483,1483,0.6992851860981021,2021-02-22 05:01:25.368733,2021-02-22 05:01:36.577542,0 days 00:00:11.208809,0.000254261939523864,30,0.992682831205163,4.714401079892697,0.6992851860981021,PRUNED
1484,1484,0.7044614246980527,2021-02-22 05:01:36.578276,2021-02-22 05:01:47.838171,0 days 00:00:11.259895,0.000386114115309659,60,0.9944980668344477,3.473612096936163,0.7044614246980527,PRUNED
1485,1485,0.7042149371456742,2021-02-22 05:01:47.838913,2021-02-22 05:01:59.160946,0 days 00:00:11.322033,0.00012489540927468915,30,0.996399709356626,1.5917579983597354,0.7042149371456742,PRUNED
1486,1486,0.7049543998028099,2021-02-22 05:01:59.161677,2021-02-22 05:02:10.497553,0 days 00:00:11.335876,0.018197692495961048,20,0.9939305630766515,5.508112601367834,0.7049543998028099,PRUNED
1487,1487,0.7064333251170816,2021-02-22 05:02:10.498281,2021-02-22 05:02:21.707919,0 days 00:00:11.209638,0.0002934525160653263,50,0.99821559958658,6.245021601446792,0.7064333251170816,PRUNED
1488,1488,0.7029824993837811,2021-02-22 05:02:21.708606,2021-02-22 05:02:32.903703,0 days 00:00:11.195097,0.0003413531568625101,60,0.9937757908960824,7.689629897920689,0.7029824993837811,PRUNED
1489,1489,0.7189491151716184,2021-02-22 05:02:32.904456,2021-02-22 05:03:57.925057,0 days 00:01:25.020601,0.00023123491930705418,30,0.9941884490942654,0.6143136962562596,0.707419275326596,COMPLETE
1490,1490,0.6953413852600444,2021-02-22 05:03:57.926255,2021-02-22 05:04:09.115481,0 days 00:00:11.189226,0.00014617424642942203,30,0.9984896948233173,2.4355845538492216,0.6953413852600444,PRUNED
1491,1491,0.7316523971913373,2021-02-22 05:04:09.116184,2021-02-22 05:05:34.432225,0 days 00:01:25.316041,0.0004022404331711484,50,0.9946168434628334,3.2091929781144684,0.7108701010598965,COMPLETE
1492,1492,0.7032289869361598,2021-02-22 05:05:34.433156,2021-02-22 05:05:45.749734,0 days 00:00:11.316578,0.00010726861047405473,10,0.9917579323212117,5.108522316476432,0.7032289869361598,PRUNED
1493,1493,0.7059403500123244,2021-02-22 05:05:45.750408,2021-02-22 05:05:57.000924,0 days 00:00:11.250516,0.00019956965522378338,20,0.9940839582990947,5.793822498937486,0.7059403500123244,PRUNED
1494,1494,0.7042149371456742,2021-02-22 05:05:57.001610,2021-02-22 05:06:08.205113,0 days 00:00:11.203503,0.0002781664882177333,30,0.996044568856932,7.14210808426751,0.7042149371456742,PRUNED
1495,1495,0.7064333251170816,2021-02-22 05:06:08.205815,2021-02-22 05:06:19.380389,0 days 00:00:11.174574,0.0004101046370855439,50,0.998076501856718,3.9845472991876894,0.7064333251170816,PRUNED
1496,1496,0.7059403500123244,2021-02-22 05:06:19.381042,2021-02-22 05:06:30.625966,0 days 00:00:11.244924,0.0003498670184424598,100,0.9944186316020376,7.936797713896921,0.7059403500123244,PRUNED
1497,1497,0.7042149371456742,2021-02-22 05:06:30.626678,2021-02-22 05:06:41.837205,0 days 00:00:11.210527,0.00025337108539924693,30,0.9934704879846156,6.880804033188695,0.7042149371456742,PRUNED
1498,1498,0.72937305760949,2021-02-22 05:06:41.837948,2021-02-22 05:08:07.166307,0 days 00:01:25.328359,0.00033070755686394126,60,0.9939246103678432,4.402607323032047,0.7212225782597979,COMPLETE
1499,1499,0.7034754744885383,2021-02-22 05:08:07.167635,2021-02-22 05:08:18.546198,0 days 00:00:11.378563,0.00016600313426011663,30,0.9942596462109696,0.015766338428116033,0.7034754744885383,PRUNED
1500,1500,0.7324569081706604,2021-02-22 05:08:18.546950,2021-02-22 05:09:43.704517,0 days 00:01:25.157567,0.00028759838276609006,90,0.9932487568091087,1.870984714205445,0.7071727877742174,COMPLETE
1501,1501,0.6874537835839291,2021-02-22 05:09:43.705489,2021-02-22 05:09:55.060454,0 days 00:00:11.354965,0.00018637280012486052,50,0.9936979327350224,1.0831565097489049,0.6874537835839291,PRUNED
1502,1502,0.6958343603648016,2021-02-22 05:09:55.061191,2021-02-22 05:10:06.266863,0 days 00:00:11.205672,0.0002283685570045001,20,0.9940730515940881,5.039515567801025,0.6958343603648016,PRUNED
1503,1503,0.7012570865171309,2021-02-22 05:10:06.267604,2021-02-22 05:10:17.487374,0 days 00:00:11.219770,0.0003871445800479904,30,0.9983183000123118,7.404846957665055,0.7012570865171309,PRUNED
1504,1504,0.7044614246980527,2021-02-22 05:10:17.488064,2021-02-22 05:10:28.653700,0 days 00:00:11.165636,0.0003343764184289842,60,0.9938693419992491,6.296691869407301,0.7044614246980527,PRUNED
1505,1505,0.7327650316254737,2021-02-22 05:10:28.654400,2021-02-22 05:11:53.719474,0 days 00:01:25.065074,0.0002842275351691939,80,0.9979981111722761,3.0063310403844654,0.7091446881932463,COMPLETE
1506,1506,0.7066798126694602,2021-02-22 05:11:53.720787,2021-02-22 05:12:05.075486,0 days 00:00:11.354699,0.00012843150034027535,30,0.9986826565599524,5.445855953720048,0.7066798126694602,PRUNED
1507,1507,0.7277493582466464,2021-02-22 05:12:05.076228,2021-02-22 05:13:30.044274,0 days 00:01:24.968046,0.0004095030217409882,50,0.99435347743454,3.7377355183362457,0.7079122504313532,COMPLETE
1508,1508,0.7019965491742667,2021-02-22 05:13:30.045509,2021-02-22 05:13:41.342486,0 days 00:00:11.296977,0.00024879611902321573,80,0.9941331883075731,6.748483505217492,0.7019965491742667,PRUNED
1509,1509,0.7069263002218388,2021-02-22 05:13:41.343248,2021-02-22 05:13:52.671698,0 days 00:00:11.328450,0.0003358710960850781,90,0.9935840854741237,7.934742947244992,0.7069263002218388,PRUNED
1510,1510,0.6923835346315012,2021-02-22 05:13:52.672426,2021-02-22 05:14:03.781168,0 days 00:00:11.108742,0.00020778691709052123,80,0.9981286318636884,2.5711540631562135,0.6923835346315012,PRUNED
1511,1511,0.7034754744885383,2021-02-22 05:14:03.781920,2021-02-22 05:14:15.163310,0 days 00:00:11.381390,0.0002873212532392511,50,0.9947817133762932,4.838974691229869,0.7034754744885383,PRUNED
1512,1512,0.6921370470791225,2021-02-22 05:14:15.164038,2021-02-22 05:14:26.375708,0 days 00:00:11.211670,9.647956007085845e-05,30,0.9939398629918297,5.9070591305253455,0.6921370470791225,PRUNED
1513,1513,0.7039684495932955,2021-02-22 05:14:26.376442,2021-02-22 05:14:37.709748,0 days 00:00:11.333306,0.0003955127763558188,60,0.9930234916283488,7.616986121124222,0.7039684495932955,PRUNED
1514,1514,0.7272190163868817,2021-02-22 05:14:37.710441,2021-02-22 05:16:02.951673,0 days 00:01:25.241232,0.00015707223208670154,80,0.9965213604124127,6.408480346806376,0.7108701010598965,COMPLETE
1515,1515,0.6987922109933449,2021-02-22 05:16:02.952933,2021-02-22 05:16:14.308346,0 days 00:00:11.355413,0.0003396536583939889,30,0.9945540090808098,4.474849183237239,0.6987922109933449,PRUNED
1516,1516,0.7056938624599458,2021-02-22 05:16:14.309054,2021-02-22 05:16:25.589260,0 days 00:00:11.280206,0.00023822732885637207,80,0.9911887964808791,5.488896779303599,0.7056938624599458,PRUNED
1517,1517,0.7244140690113041,2021-02-22 05:16:25.589970,2021-02-22 05:17:50.767983,0 days 00:01:25.178013,0.00011460263512467491,80,0.9936980491918883,7.022654586716952,0.71555336455509,COMPLETE
1518,1518,0.7235057518423846,2021-02-22 05:17:50.769216,2021-02-22 05:19:15.726549,0 days 00:01:24.957333,0.0002906843722844161,30,0.9942361838094039,2.2310109918651175,0.7101306384027607,COMPLETE
1519,1519,0.7064333251170816,2021-02-22 05:19:15.727688,2021-02-22 05:19:26.900169,0 days 00:00:11.172481,0.0004106410683095594,70,0.998265611460948,7.831536728931955,0.7064333251170816,PRUNED
1520,1520,0.6960808479171802,2021-02-22 05:19:26.900887,2021-02-22 05:19:38.260492,0 days 00:00:11.359605,0.0003249789304811313,20,0.996264864988965,1.5829497046999335,0.6960808479171802,PRUNED
1521,1521,0.7027360118314026,2021-02-22 05:19:38.261235,2021-02-22 05:19:49.609595,0 days 00:00:11.348360,0.00025759468129982644,50,0.9940473279153769,3.201210731718928,0.7027360118314026,PRUNED
1522,1522,0.7332170029113237,2021-02-22 05:19:49.610377,2021-02-22 05:21:14.950842,0 days 00:01:25.340465,0.00019110853808936942,60,0.9984742672246716,7.31612921802388,0.7084052255361104,COMPLETE
1523,1523,0.7049543998028099,2021-02-22 05:21:14.951986,2021-02-22 05:21:26.096416,0 days 00:00:11.144430,0.0004161156155707098,80,0.9944210899877496,0.8138368694626497,0.7049543998028099,PRUNED
1524,1524,0.7289065758813169,2021-02-22 05:21:26.097139,2021-02-22 05:22:51.323937,0 days 00:01:25.226798,0.00013835889908805468,30,0.9938387364788506,3.9625582108989743,0.7143209267931969,COMPLETE
1525,1525,0.728233614980152,2021-02-22 05:22:51.325139,2021-02-22 05:24:16.402394,0 days 00:01:25.077255,0.0003643243283786847,80,0.994180708750623,5.1793266953158685,0.7121025388217895,COMPLETE
