,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
376,376,0.728617204831156,2021-02-24 19:59:07.564637,2021-02-24 20:02:30.257099,0 days 00:03:22.692462,6.805429146117277e-05,50,0.9986816789376983,8.281701617688848,0.7106236135075179,0.7084052255361104,0.7116095637170323,COMPLETE
377,377,0.7059403500123244,2021-02-24 20:02:30.257810,2021-02-24 20:02:43.134538,0 days 00:00:12.876728,6.283326431483891e-05,50,0.9987951628943512,8.983816182855714,0.7059403500123244,,,PRUNED
378,378,0.7064333251170816,2021-02-24 20:02:43.134872,2021-02-24 20:03:12.776237,0 days 00:00:29.641365,0.0004274902643864777,50,0.9901645784886071,15.579013848861662,0.7064333251170816,,,PRUNED
379,379,0.6970667981266946,2021-02-24 20:03:12.776565,2021-02-24 20:03:25.558791,0 days 00:00:12.782226,9.234897380362775e-05,50,0.9964806555862386,8.512857232601911,0.6970667981266946,,,PRUNED
380,380,0.6931229972886369,2021-02-24 20:03:25.559151,2021-02-24 20:03:38.330304,0 days 00:00:12.771153,6.887980471281543e-05,90,0.997673116842613,7.3209580536893535,0.6931229972886369,,,PRUNED
381,381,0.7056938624599458,2021-02-24 20:03:38.330647,2021-02-24 20:04:07.743161,0 days 00:00:29.412514,1.0317230419904092e-05,70,0.9956836533195238,14.034594243136556,0.7056938624599458,,,PRUNED
382,382,0.7000246487552378,2021-02-24 20:04:07.743486,2021-02-24 20:04:37.257366,0 days 00:00:29.513880,5.309748240674533e-05,60,0.9986510726236868,10.544086590178248,0.709884150850382,0.7000246487552378,,PRUNED
383,383,0.7458713334976583,2021-02-24 20:04:37.257714,2021-02-24 20:08:00.186281,0 days 00:03:22.928567,3.862713127979315e-05,50,0.9921141886047169,4.860302568665992,0.7121025388217895,,,COMPLETE
384,384,0.7024895242790239,2021-02-24 20:08:00.187023,2021-02-24 20:08:13.029887,0 days 00:00:12.842864,2.5287605422306028e-05,50,0.9981806236788879,2.744822282261949,0.7024895242790239,,,PRUNED
385,385,0.7059403500123244,2021-02-24 20:08:13.030218,2021-02-24 20:08:25.907174,0 days 00:00:12.876956,0.0011407972806732156,80,0.9951226925883627,8.277420138856874,0.7059403500123244,,,PRUNED
386,386,0.6975597732314518,2021-02-24 20:08:25.907496,2021-02-24 20:09:45.375362,0 days 00:01:19.467866,8.879743930979648e-05,50,0.9921762974134979,4.903469001922215,0.6975597732314518,,,PRUNED
387,387,0.7032289869361598,2021-02-24 20:09:45.375687,2021-02-24 20:11:04.936542,0 days 00:01:19.560855,0.000580053521717684,40,0.9925814788636106,9.439697333252107,0.7032289869361598,,,PRUNED
388,388,0.7059403500123244,2021-02-24 20:11:04.936874,2021-02-24 20:11:17.708144,0 days 00:00:12.771270,0.00012115488278128003,90,0.998346622881135,10.069835288233936,0.7059403500123244,,,PRUNED
389,389,0.7039684495932955,2021-02-24 20:11:17.708498,2021-02-24 20:11:47.065750,0 days 00:00:29.357252,4.020067819703078e-05,90,0.9969358036476156,1.00915041007813,0.7088982006408676,0.7039684495932955,,PRUNED
