,number,value,datetime_start,datetime_complete,duration,params_lr,params_out_dim,params_scheduler_gamma,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,state
400,400,0.6711856051269411,2021-02-24 06:07:55.344212,2021-02-24 06:11:10.623088,0 days 00:03:15.278876,0.00018194014920873725,30,0.9911033458338082,4.677808910760593,0.709884150850382,0.716785802316983,0.7133349765836825,COMPLETE
401,401,0.7024895242790239,2021-02-24 06:11:10.623825,2021-02-24 06:12:27.455642,0 days 00:01:16.831817,0.0002192273603994983,30,0.9910988893049949,4.643725818854867,0.7084052255361104,0.7091446881932463,0.7024895242790239,PRUNED
402,402,0.7029824993837811,2021-02-24 06:12:27.455965,2021-02-24 06:12:56.161359,0 days 00:00:28.705394,0.0002494656359701699,30,0.9912317006193112,5.662648903579696,0.7101306384027607,0.7029824993837811,,PRUNED
403,403,0.7032289869361598,2021-02-24 06:12:56.161721,2021-02-24 06:13:24.672488,0 days 00:00:28.510767,0.00039963351669533104,30,0.9906382966477716,4.446574370478374,0.7103771259551392,0.7032289869361598,,PRUNED
404,404,0.7047079122504314,2021-02-24 06:13:24.672820,2021-02-24 06:13:53.409288,0 days 00:00:28.736468,0.0001967182351203249,70,0.9909840449961614,12.393511901821894,0.7091446881932463,0.7047079122504314,,PRUNED
405,405,0.6973132856790732,2021-02-24 06:13:53.409609,2021-02-24 06:15:10.035962,0 days 00:01:16.626353,5.4013725799093535e-05,80,0.9923426079826247,2.1266365479475833,0.7227015035740695,0.6973132856790732,,PRUNED
406,406,0.6884397337934435,2021-02-24 06:15:10.036322,2021-02-24 06:16:26.899369,0 days 00:01:16.863047,9.264178836176229e-05,30,0.9917146675479347,0.8968365137193208,0.7086517130884891,0.6884397337934435,,PRUNED
407,407,0.7049543998028099,2021-02-24 06:16:26.899697,2021-02-24 06:16:39.476829,0 days 00:00:12.577132,0.0003329442316705461,30,0.9913474282091052,5.137025605728807,0.7049543998028099,,,PRUNED
408,408,0.6785802316982993,2021-02-24 06:16:39.477173,2021-02-24 06:17:08.009091,0 days 00:00:28.531918,0.00016283947107457192,30,0.9915102148541285,0.5348098017110336,0.719250677840769,0.6785802316982993,,PRUNED
409,409,0.7010105989647523,2021-02-24 06:17:08.009436,2021-02-24 06:17:20.502209,0 days 00:00:12.492773,0.00013256024940529632,40,0.9910884055036682,4.731119890667131,0.7010105989647523,,,PRUNED
